simulation,annualized_sharpe,final_equity,strategy_sharpe,p_value,evaluation_start
305,0.7668557798355857,1498479.3704439474,1.1503776548860136,0.088,2016-05-31T00:00:00
306,0.9785393487318007,2073685.7041277385,1.1503776548860136,0.088,2016-05-31T00:00:00
307,0.7017543184758537,1405298.592508905,1.1503776548860136,0.088,2016-05-31T00:00:00
308,0.7834446864934366,1689424.423275848,1.1503776548860136,0.088,2016-05-31T00:00:00
309,0.8474533886171853,1657808.046107228,1.1503776548860136,0.088,2016-05-31T00:00:00
310,0.8658679960727109,1847194.65268598,1.1503776548860136,0.088,2016-05-31T00:00:00
311,0.935946763228073,1877167.6156311186,1.1503776548860136,0.088,2016-05-31T00:00:00
312,1.1449329727424156,1856332.391465883,1.1503776548860136,0.088,2016-05-31T00:00:00
313,0.9314377174754371,1693554.7808466048,1.1503776548860136,0.088,2016-05-31T00:00:00
314,0.8557945103949579,1881720.1344933175,1.1503776548860136,0.088,2016-05-31T00:00:00
315,0.7345581361244924,1539318.7237562174,1.1503776548860136,0.088,2016-05-31T00:00:00
316,0.6173901974843223,1487343.6756339062,1.1503776548860136,0.088,2016-05-31T00:00:00
317,0.852335040816763,1826396.4538502283,1.1503776548860136,0.088,2016-05-31T00:00:00
318,1.0055502799801033,2167635.485073111,1.1503776548860136,0.088,2016-05-31T00:00:00
319,0.9276783206452969,1914158.0597552839,1.1503776548860136,0.088,2016-05-31T00:00:00
320,0.7967725628297545,1716397.9369929007,1.1503776548860136,0.088,2016-05-31T00:00:00
321,0.7440505973959056,1577938.9752781498,1.1503776548860136,0.088,2016-05-31T00:00:00
322,0.826097799563755,1573345.721370865,1.1503776548860136,0.088,2016-05-31T00:00:00
323,1.1469707150330946,1954309.0824486278,1.1503776548860136,0.088,2016-05-31T00:00:00
324,0.9584874108500346,1778212.9013247204,1.1503776548860136,0.088,2016-05-31T00:00:00
325,0.7995313645391218,1522683.4232258254,1.1503776548860136,0.088,2016-05-31T00:00:00
326,0.8226728681758062,1717772.3192433252,1.1503776548860136,0.088,2016-05-31T00:00:00
327,1.0058972896974812,1837654.2575543646,1.1503776548860136,0.088,2016-05-31T00:00:00
328,0.8995428500374162,1652839.8542396058,1.1503776548860136,0.088,2016-05-31T00:00:00
329,1.1715004793632688,1791918.759919626,1.1503776548860136,0.088,2016-05-31T00:00:00
330,0.9396863705708921,1671170.7137247398,1.1503776548860136,0.088,2016-05-31T00:00:00
331,1.2549418218337354,2005419.925873797,1.1503776548860136,0.088,2016-05-31T00:00:00
332,0.7418957541829649,1531446.614442853,1.1503776548860136,0.088,2016-05-31T00:00:00
333,0.8251209419147769,1683371.0292284817,1.1503776548860136,0.088,2016-05-31T00:00:00
334,0.7631835518194493,1543734.7048756266,1.1503776548860136,0.088,2016-05-31T00:00:00
335,0.9195177034753611,1816167.378431235,1.1503776548860136,0.088,2016-05-31T00:00:00
336,1.2684503158072598,1957930.0091688433,1.1503776548860136,0.088,2016-05-31T00:00:00
337,1.1050086312402798,1774815.6946135215,1.1503776548860136,0.088,2016-05-31T00:00:00
338,0.9626151165654502,1617565.3755793332,1.1503776548860136,0.088,2016-05-31T00:00:00
339,0.8739155613705764,1803117.4880195016,1.1503776548860136,0.088,2016-05-31T00:00:00
340,0.8604685376729112,1685320.470953211,1.1503776548860136,0.088,2016-05-31T00:00:00
341,1.051228976724929,1850883.7121763807,1.1503776548860136,0.088,2016-05-31T00:00:00
342,0.9883481317264461,1870392.4364211299,1.1503776548860136,0.088,2016-05-31T00:00:00
343,1.0266806765869232,1793055.927970967,1.1503776548860136,0.088,2016-05-31T00:00:00
344,0.8603653300599525,2118061.02434815,1.1503776548860136,0.088,2016-05-31T00:00:00
345,1.092489620139272,1853617.3537435276,1.1503776548860136,0.088,2016-05-31T00:00:00
346,0.9647415614446821,1677156.7043291207,1.1503776548860136,0.088,2016-05-31T00:00:00
347,0.7948466703025596,1511192.7935881237,1.1503776548860136,0.088,2016-05-31T00:00:00
348,0.8895595819215125,1679203.3201443676,1.1503776548860136,0.088,2016-05-31T00:00:00
349,0.8229107831371445,1674202.1117669062,1.1503776548860136,0.088,2016-05-31T00:00:00
350,1.008702929915536,1657502.2027430867,1.1503776548860136,0.088,2016-05-31T00:00:00
351,1.1344536075288645,1936877.6500826285,1.1503776548860136,0.088,2016-05-31T00:00:00
352,1.367347654579537,2110038.699851307,1.1503776548860136,0.088,2016-05-31T00:00:00
353,0.8760670222482602,1652152.1499507546,1.1503776548860136,0.088,2016-05-31T00:00:00
354,0.7619074621844872,1649127.505506646,1.1503776548860136,0.088,2016-05-31T00:00:00
355,0.864840966121073,1697066.0000445147,1.1503776548860136,0.088,2016-05-31T00:00:00
356,0.9676925012083313,1769365.1828341691,1.1503776548860136,0.088,2016-05-31T00:00:00
357,1.2074608123414063,1741561.0107278132,1.1503776548860136,0.088,2016-05-31T00:00:00
358,1.1377778018390265,1843347.9838737615,1.1503776548860136,0.088,2016-05-31T00:00:00
359,0.8994229235653269,1781594.7942096596,1.1503776548860136,0.088,2016-05-31T00:00:00
360,1.1961079322324915,2059545.2312133831,1.1503776548860136,0.088,2016-05-31T00:00:00
361,0.9008825062977294,1630709.9450333042,1.1503776548860136,0.088,2016-05-31T00:00:00
362,1.014599648557735,1813567.150552464,1.1503776548860136,0.088,2016-05-31T00:00:00
363,1.139861275220856,2057534.4132496412,1.1503776548860136,0.088,2016-05-31T00:00:00
364,1.0986891509820613,2295678.8319817274,1.1503776548860136,0.088,2016-05-31T00:00:00
365,1.1957924332504286,1768599.433432275,1.1503776548860136,0.088,2016-05-31T00:00:00
366,1.2448218089671013,1922385.2962690035,1.1503776548860136,0.088,2016-05-31T00:00:00
367,1.086093613250021,2468397.9154289505,1.1503776548860136,0.088,2016-05-31T00:00:00
368,0.9664239154466685,1671012.475148449,1.1503776548860136,0.088,2016-05-31T00:00:00
369,0.6613192131028578,1355858.2112387463,1.1503776548860136,0.088,2016-05-31T00:00:00
370,1.0353030975064956,1724111.9987567796,1.1503776548860136,0.088,2016-05-31T00:00:00
371,0.9850152148447363,1688040.3217235885,1.1503776548860136,0.088,2016-05-31T00:00:00
372,0.9911541194872316,1751261.1065398536,1.1503776548860136,0.088,2016-05-31T00:00:00
373,0.906481295388769,1701720.765502056,1.1503776548860136,0.088,2016-05-31T00:00:00
374,0.7557936477265651,1554580.5151487323,1.1503776548860136,0.088,2016-05-31T00:00:00
375,0.9079408053373362,1739496.5989213896,1.1503776548860136,0.088,2016-05-31T00:00:00
376,0.8514234445782314,1430170.725667792,1.1503776548860136,0.088,2016-05-31T00:00:00
377,1.2422275518894632,1903466.231885951,1.1503776548860136,0.088,2016-05-31T00:00:00
378,1.1008447624948903,1764497.3889496676,1.1503776548860136,0.088,2016-05-31T00:00:00
379,1.0122995419898815,1723001.932138034,1.1503776548860136,0.088,2016-05-31T00:00:00
380,0.7022823197276498,1517276.9598478337,1.1503776548860136,0.088,2016-05-31T00:00:00
381,1.0399618294840967,1905369.0984684483,1.1503776548860136,0.088,2016-05-31T00:00:00
382,0.6977067947435659,1542184.1729841332,1.1503776548860136,0.088,2016-05-31T00:00:00
383,0.793471216069581,1586043.2545523553,1.1503776548860136,0.088,2016-05-31T00:00:00
384,0.9274622243423459,1894205.568621817,1.1503776548860136,0.088,2016-05-31T00:00:00
385,0.9020068856600886,1878746.981874045,1.1503776548860136,0.088,2016-05-31T00:00:00
386,0.874320977534863,1665984.3549107243,1.1503776548860136,0.088,2016-05-31T00:00:00
387,0.8282349273385419,1700666.368477,1.1503776548860136,0.088,2016-05-31T00:00:00
388,1.1212888388943565,1871197.2560338292,1.1503776548860136,0.088,2016-05-31T00:00:00
389,0.8009246314338044,1687624.8348591714,1.1503776548860136,0.088,2016-05-31T00:00:00
390,1.0901567663648664,1990954.6850027482,1.1503776548860136,0.088,2016-05-31T00:00:00
391,0.9797216937192056,2031919.2577882088,1.1503776548860136,0.088,2016-05-31T00:00:00
392,1.0985588796344823,1742395.1915153014,1.1503776548860136,0.088,2016-05-31T00:00:00
393,0.8720862251148979,1568339.328188368,1.1503776548860136,0.088,2016-05-31T00:00:00
394,1.0097169733028668,1696616.3163851625,1.1503776548860136,0.088,2016-05-31T00:00:00
395,0.6229690216534334,1372539.2541830111,1.1503776548860136,0.088,2016-05-31T00:00:00
396,0.7836745551198488,1839537.3136254759,1.1503776548860136,0.088,2016-05-31T00:00:00
397,0.8618920445582374,1655164.9455837759,1.1503776548860136,0.088,2016-05-31T00:00:00
398,0.8787521730545851,1579309.2468430651,1.1503776548860136,0.088,2016-05-31T00:00:00
399,0.8280670608336603,1620979.7293468905,1.1503776548860136,0.088,2016-05-31T00:00:00
400,1.029074121009397,1828525.3852677457,1.1503776548860136,0.088,2016-05-31T00:00:00
401,0.6373603063143924,1530547.3109095497,1.1503776548860136,0.088,2016-05-31T00:00:00
402,0.927308025371096,1540574.8365860642,1.1503776548860136,0.088,2016-05-31T00:00:00
403,0.9767382808674054,1790799.9031257692,1.1503776548860136,0.088,2016-05-31T00:00:00
404,0.6591534440458567,1409272.6875787193,1.1503776548860136,0.088,2016-05-31T00:00:00
405,0.7653863001688492,1695360.5511963747,1.1503776548860136,0.088,2016-05-31T00:00:00
406,0.7650571721729644,1575243.0546676964,1.1503776548860136,0.088,2016-05-31T00:00:00
407,0.8578504198980336,1797581.6280305649,1.1503776548860136,0.088,2016-05-31T00:00:00
408,1.0046129830207189,1898201.8823151747,1.1503776548860136,0.088,2016-05-31T00:00:00
409,1.0267879839831935,1886645.3121769794,1.1503776548860136,0.088,2016-05-31T00:00:00
410,1.1911093871374492,2027146.587048315,1.1503776548860136,0.088,2016-05-31T00:00:00
411,1.0355324958297933,1771524.1310316804,1.1503776548860136,0.088,2016-05-31T00:00:00
412,1.117299529810515,1918306.8422644446,1.1503776548860136,0.088,2016-05-31T00:00:00
413,0.9309834543696592,1831831.1882894225,1.1503776548860136,0.088,2016-05-31T00:00:00
414,1.0439410909624107,1963952.595650998,1.1503776548860136,0.088,2016-05-31T00:00:00
415,0.7948619338256887,1711455.1676044879,1.1503776548860136,0.088,2016-05-31T00:00:00
416,0.7167149888129486,1414344.7633467887,1.1503776548860136,0.088,2016-05-31T00:00:00
417,1.1608530297413602,2183321.47874635,1.1503776548860136,0.088,2016-05-31T00:00:00
418,0.814401062573367,1599026.4049953157,1.1503776548860136,0.088,2016-05-31T00:00:00
419,0.7999945060284458,1837506.4451551086,1.1503776548860136,0.088,2016-05-31T00:00:00
420,0.9466279792283243,1791058.7870963847,1.1503776548860136,0.088,2016-05-31T00:00:00
421,1.1548464108543666,1837317.5488172064,1.1503776548860136,0.088,2016-05-31T00:00:00
422,1.0025357525852836,2188073.515672216,1.1503776548860136,0.088,2016-05-31T00:00:00
423,0.9598556457165845,1730579.1768230638,1.1503776548860136,0.088,2016-05-31T00:00:00
424,1.0810334508641068,1750359.8459910245,1.1503776548860136,0.088,2016-05-31T00:00:00
425,1.3432597522631604,2123318.1202007076,1.1503776548860136,0.088,2016-05-31T00:00:00
426,0.849960528150187,1702878.204696517,1.1503776548860136,0.088,2016-05-31T00:00:00
427,0.8300621219623674,1693373.4493302219,1.1503776548860136,0.088,2016-05-31T00:00:00
428,0.7724180078671545,1526942.3348885057,1.1503776548860136,0.088,2016-05-31T00:00:00
429,1.0265014435354431,1846044.4309622028,1.1503776548860136,0.088,2016-05-31T00:00:00
430,0.8400474766150936,1637979.8348228708,1.1503776548860136,0.088,2016-05-31T00:00:00
431,0.9568143153974479,1848257.5804671375,1.1503776548860136,0.088,2016-05-31T00:00:00
432,0.922589899098741,1629471.7857702726,1.1503776548860136,0.088,2016-05-31T00:00:00
433,0.882954047070845,1596952.9264579779,1.1503776548860136,0.088,2016-05-31T00:00:00
434,1.1301286481733912,2153422.457129306,1.1503776548860136,0.088,2016-05-31T00:00:00
435,0.8799373680780063,1784127.7556947342,1.1503776548860136,0.088,2016-05-31T00:00:00
436,0.8247257768710827,1461181.632236221,1.1503776548860136,0.088,2016-05-31T00:00:00
437,0.6824626239669294,1502449.8214693384,1.1503776548860136,0.088,2016-05-31T00:00:00
438,0.8944647116487423,1805151.693171535,1.1503776548860136,0.088,2016-05-31T00:00:00
439,0.7781098943639501,1510145.9962792422,1.1503776548860136,0.088,2016-05-31T00:00:00
440,1.0451249770863438,1881392.8670273663,1.1503776548860136,0.088,2016-05-31T00:00:00
441,0.8737803620703404,1513634.0567149909,1.1503776548860136,0.088,2016-05-31T00:00:00
442,1.095653003903438,1680435.820632282,1.1503776548860136,0.088,2016-05-31T00:00:00
443,0.9547015190438997,1716557.6441677373,1.1503776548860136,0.088,2016-05-31T00:00:00
444,0.9462362792807969,1861692.8840999405,1.1503776548860136,0.088,2016-05-31T00:00:00
445,0.8255183245363353,1606845.9436862625,1.1503776548860136,0.088,2016-05-31T00:00:00
446,0.7496849116255626,1552587.9503372486,1.1503776548860136,0.088,2016-05-31T00:00:00
447,0.9960386660049038,1804031.7927728952,1.1503776548860136,0.088,2016-05-31T00:00:00
448,0.9273040755443325,1827559.111258726,1.1503776548860136,0.088,2016-05-31T00:00:00
449,1.008886002033968,1916597.5479640618,1.1503776548860136,0.088,2016-05-31T00:00:00
450,0.9232425377700644,1639823.704113882,1.1503776548860136,0.088,2016-05-31T00:00:00
451,1.1236411235494954,1729594.730935037,1.1503776548860136,0.088,2016-05-31T00:00:00
452,0.9170282280394753,1701815.77068314,1.1503776548860136,0.088,2016-05-31T00:00:00
453,0.6825017907248488,1404203.9474310894,1.1503776548860136,0.088,2016-05-31T00:00:00
454,0.9736872305811112,1696921.2942765937,1.1503776548860136,0.088,2016-05-31T00:00:00
455,0.9373642349793488,1625483.940619642,1.1503776548860136,0.088,2016-05-31T00:00:00
456,1.0746206054470535,1851941.5944517974,1.1503776548860136,0.088,2016-05-31T00:00:00
457,1.0982828588363143,2151885.0313510033,1.1503776548860136,0.088,2016-05-31T00:00:00
458,0.9835821866330673,1814336.4346001167,1.1503776548860136,0.088,2016-05-31T00:00:00
459,1.0418606054440853,1793617.4275132718,1.1503776548860136,0.088,2016-05-31T00:00:00
460,0.9309473414600383,1810480.9566465837,1.1503776548860136,0.088,2016-05-31T00:00:00
461,0.8635165852959498,1639396.4620022418,1.1503776548860136,0.088,2016-05-31T00:00:00
462,0.9006664858047388,1741439.6324390909,1.1503776548860136,0.088,2016-05-31T00:00:00
463,0.781439603951208,1555901.4504123728,1.1503776548860136,0.088,2016-05-31T00:00:00
464,1.02944442176087,1699834.7831935333,1.1503776548860136,0.088,2016-05-31T00:00:00
465,1.0286316410575032,1887280.7295821474,1.1503776548860136,0.088,2016-05-31T00:00:00
466,0.46120546221618997,1295622.5503178246,1.1503776548860136,0.088,2016-05-31T00:00:00
467,1.4223119219018387,1907328.8634938372,1.1503776548860136,0.088,2016-05-31T00:00:00
468,0.9356430578357228,1758837.778185824,1.1503776548860136,0.088,2016-05-31T00:00:00
469,1.175723216357565,1922148.6567478648,1.1503776548860136,0.088,2016-05-31T00:00:00
470,0.9355618793831122,1658259.9864448425,1.1503776548860136,0.088,2016-05-31T00:00:00
471,1.0236029954201653,1965532.9783321442,1.1503776548860136,0.088,2016-05-31T00:00:00
472,0.8392676582977568,1699284.061722541,1.1503776548860136,0.088,2016-05-31T00:00:00
473,1.0121375067696312,1790129.7053426665,1.1503776548860136,0.088,2016-05-31T00:00:00
474,0.8976163170084371,1946052.3109333208,1.1503776548860136,0.088,2016-05-31T00:00:00
475,0.7421710338884459,1522682.3089739832,1.1503776548860136,0.088,2016-05-31T00:00:00
476,0.9117374887183934,1766457.02447144,1.1503776548860136,0.088,2016-05-31T00:00:00
477,0.8144505836392875,1601142.560943619,1.1503776548860136,0.088,2016-05-31T00:00:00
478,0.9616251468266825,1617195.755506387,1.1503776548860136,0.088,2016-05-31T00:00:00
479,0.7499563965952896,1548848.1172104455,1.1503776548860136,0.088,2016-05-31T00:00:00
480,1.1061498731324615,1698037.7872527833,1.1503776548860136,0.088,2016-05-31T00:00:00
481,1.2886426885155902,1987106.4821229402,1.1503776548860136,0.088,2016-05-31T00:00:00
482,1.0140870767197196,1930099.5282078048,1.1503776548860136,0.088,2016-05-31T00:00:00
483,1.0971269441050882,1742571.520471304,1.1503776548860136,0.088,2016-05-31T00:00:00
484,0.6445218825055382,1405382.0994306863,1.1503776548860136,0.088,2016-05-31T00:00:00
485,1.1274959626959737,1959966.0058652787,1.1503776548860136,0.088,2016-05-31T00:00:00
486,0.6585566659306867,1375990.7057659186,1.1503776548860136,0.088,2016-05-31T00:00:00
487,0.745817570264543,1643144.3675977371,1.1503776548860136,0.088,2016-05-31T00:00:00
488,0.9821262563810359,1665993.5501676116,1.1503776548860136,0.088,2016-05-31T00:00:00
489,0.9478178272818916,1893785.7158442303,1.1503776548860136,0.088,2016-05-31T00:00:00
490,1.0206623028786281,2014551.8257632854,1.1503776548860136,0.088,2016-05-31T00:00:00
491,0.9017284777528285,1693308.3883854118,1.1503776548860136,0.088,2016-05-31T00:00:00
492,0.9622487806677845,1770628.617453848,1.1503776548860136,0.088,2016-05-31T00:00:00
493,0.8296633208211408,1582334.3499331262,1.1503776548860136,0.088,2016-05-31T00:00:00
494,0.7615294730060955,1576526.049366584,1.1503776548860136,0.088,2016-05-31T00:00:00
495,0.932570010715785,1702131.9986038923,1.1503776548860136,0.088,2016-05-31T00:00:00
496,1.0941482634938062,2138471.3363905596,1.1503776548860136,0.088,2016-05-31T00:00:00
497,1.1166757255367783,1817479.285754082,1.1503776548860136,0.088,2016-05-31T00:00:00
498,0.9706924709238487,1599606.218821202,1.1503776548860136,0.088,2016-05-31T00:00:00
499,0.9309332557318657,1846545.1858853425,1.1503776548860136,0.088,2016-05-31T00:00:00
500,1.05506776741034,1904968.1668389803,1.1503776548860136,0.088,2016-05-31T00:00:00
501,0.8319939708435479,1710091.0755639307,1.1503776548860136,0.088,2016-05-31T00:00:00
502,0.9437359559773888,1681082.6660514036,1.1503776548860136,0.088,2016-05-31T00:00:00
503,0.9560258675474065,1670296.7053468053,1.1503776548860136,0.088,2016-05-31T00:00:00
504,0.9778075168776297,1969304.986878414,1.1503776548860136,0.088,2016-05-31T00:00:00
505,0.9126053485721097,1589404.1954204529,1.1503776548860136,0.088,2016-05-31T00:00:00
506,1.1572159281672723,1835981.3789536087,1.1503776548860136,0.088,2016-05-31T00:00:00
507,0.7943578948346273,1876264.2525960489,1.1503776548860136,0.088,2016-05-31T00:00:00
508,0.7143305575397064,1514995.6365251858,1.1503776548860136,0.088,2016-05-31T00:00:00
509,1.0733016462486862,1668351.4656159068,1.1503776548860136,0.088,2016-05-31T00:00:00
510,0.7869305077525923,1585636.1475833706,1.1503776548860136,0.088,2016-05-31T00:00:00
511,1.1172794275549893,1867395.0260886678,1.1503776548860136,0.088,2016-05-31T00:00:00
512,1.0774642791495106,1995259.21941449,1.1503776548860136,0.088,2016-05-31T00:00:00
513,0.9632931348157542,1988681.4468986816,1.1503776548860136,0.088,2016-05-31T00:00:00
514,0.8414061347860733,1676094.4824044623,1.1503776548860136,0.088,2016-05-31T00:00:00
515,1.1845145256692162,1818166.5101676502,1.1503776548860136,0.088,2016-05-31T00:00:00
516,0.6884980856208345,1530738.4479487988,1.1503776548860136,0.088,2016-05-31T00:00:00
517,0.8850583563093987,1695663.5783055704,1.1503776548860136,0.088,2016-05-31T00:00:00
518,1.2959433586956024,1794920.2387897898,1.1503776548860136,0.088,2016-05-31T00:00:00
519,1.019671271204742,1897726.6903885296,1.1503776548860136,0.088,2016-05-31T00:00:00
520,1.158761294141147,1838477.8230333526,1.1503776548860136,0.088,2016-05-31T00:00:00
521,0.9524646772309067,1766477.7619932354,1.1503776548860136,0.088,2016-05-31T00:00:00
522,1.025348113856387,1857419.0997493493,1.1503776548860136,0.088,2016-05-31T00:00:00
523,0.99142890880526,1678733.5678200962,1.1503776548860136,0.088,2016-05-31T00:00:00
524,1.0775315009778774,1599655.7991266232,1.1503776548860136,0.088,2016-05-31T00:00:00
525,1.062504078687158,1991971.6161171882,1.1503776548860136,0.088,2016-05-31T00:00:00
526,0.8680392454639286,1810700.708180408,1.1503776548860136,0.088,2016-05-31T00:00:00
527,0.9292245668589587,1659119.3890540788,1.1503776548860136,0.088,2016-05-31T00:00:00
528,0.9374959225269718,1599080.8140286459,1.1503776548860136,0.088,2016-05-31T00:00:00
529,1.0461550848093855,1682862.1091022922,1.1503776548860136,0.088,2016-05-31T00:00:00
530,0.9258040304805475,1682757.7614589431,1.1503776548860136,0.088,2016-05-31T00:00:00
531,0.7696792063564794,1583410.7613332013,1.1503776548860136,0.088,2016-05-31T00:00:00
532,0.9935309781641009,1664279.8643203715,1.1503776548860136,0.088,2016-05-31T00:00:00
533,0.8303481051174316,1561104.1700776087,1.1503776548860136,0.088,2016-05-31T00:00:00
534,0.8800935104556579,1831772.7068583593,1.1503776548860136,0.088,2016-05-31T00:00:00
535,0.9628353042919857,1729348.7650071534,1.1503776548860136,0.088,2016-05-31T00:00:00
536,1.1090251113883272,1953553.7848402974,1.1503776548860136,0.088,2016-05-31T00:00:00
537,0.8204506169808078,1495214.7460681265,1.1503776548860136,0.088,2016-05-31T00:00:00
538,0.8511068046925694,1622803.5253039482,1.1503776548860136,0.088,2016-05-31T00:00:00
539,0.8639693911297406,1752855.5516581258,1.1503776548860136,0.088,2016-05-31T00:00:00
540,0.8429602338323365,1529582.4676436856,1.1503776548860136,0.088,2016-05-31T00:00:00
541,0.6943950918253434,1478477.2937725976,1.1503776548860136,0.088,2016-05-31T00:00:00
542,0.8816751374841773,1580158.8589335082,1.1503776548860136,0.088,2016-05-31T00:00:00
543,1.0110478201872666,1817888.1819996,1.1503776548860136,0.088,2016-05-31T00:00:00
544,1.0565034951812164,1659769.7293850891,1.1503776548860136,0.088,2016-05-31T00:00:00
545,1.0468634126864402,2072269.560020272,1.1503776548860136,0.088,2016-05-31T00:00:00
546,0.8513089384085513,1787572.0539923147,1.1503776548860136,0.088,2016-05-31T00:00:00
547,1.0129889650954467,1800462.1614986071,1.1503776548860136,0.088,2016-05-31T00:00:00
548,1.1129411071444058,1752603.1868340902,1.1503776548860136,0.088,2016-05-31T00:00:00
549,1.0891799603215313,1803673.401829602,1.1503776548860136,0.088,2016-05-31T00:00:00
550,0.49236235607691164,1455177.0421758487,1.1503776548860136,0.088,2016-05-31T00:00:00
551,0.7967304007003536,1600675.5980985882,1.1503776548860136,0.088,2016-05-31T00:00:00
552,1.0845148266069264,1791534.3790417002,1.1503776548860136,0.088,2016-05-31T00:00:00
553,0.6261354810325167,1561338.1104113527,1.1503776548860136,0.088,2016-05-31T00:00:00
554,0.9204293543865456,1729461.7128700162,1.1503776548860136,0.088,2016-05-31T00:00:00
555,0.9620619145947215,1555346.4156788657,1.1503776548860136,0.088,2016-05-31T00:00:00
556,0.9367319001232125,1782863.2536471721,1.1503776548860136,0.088,2016-05-31T00:00:00
557,1.0156183076838974,1776257.4654317293,1.1503776548860136,0.088,2016-05-31T00:00:00
558,1.105254029658498,1978809.412488114,1.1503776548860136,0.088,2016-05-31T00:00:00
559,0.7772318878970191,1556819.0937014048,1.1503776548860136,0.088,2016-05-31T00:00:00
560,0.9441562245492371,1766276.8026537646,1.1503776548860136,0.088,2016-05-31T00:00:00
561,0.9017802087850105,1597032.6771481272,1.1503776548860136,0.088,2016-05-31T00:00:00
562,1.3306501358696359,2201705.841962282,1.1503776548860136,0.088,2016-05-31T00:00:00
563,0.8435856833000971,1652811.2035919365,1.1503776548860136,0.088,2016-05-31T00:00:00
564,1.2162188599632648,1903413.368357805,1.1503776548860136,0.088,2016-05-31T00:00:00
565,1.0096642088162984,2038310.1118697796,1.1503776548860136,0.088,2016-05-31T00:00:00
566,0.8937922266673798,1793111.715249859,1.1503776548860136,0.088,2016-05-31T00:00:00
567,0.867758966695735,1609991.5601388842,1.1503776548860136,0.088,2016-05-31T00:00:00
568,0.8823925470289904,1710012.5881794952,1.1503776548860136,0.088,2016-05-31T00:00:00
569,0.9330898137111947,1799784.2191032085,1.1503776548860136,0.088,2016-05-31T00:00:00
570,0.8128157923268614,1593542.7666897322,1.1503776548860136,0.088,2016-05-31T00:00:00
571,0.9723986378303568,1709196.888335511,1.1503776548860136,0.088,2016-05-31T00:00:00
572,0.8198962842989304,1575769.6135648778,1.1503776548860136,0.088,2016-05-31T00:00:00
573,1.0682114145075046,1754324.2499420345,1.1503776548860136,0.088,2016-05-31T00:00:00
574,1.1154808999015473,1906553.1925177926,1.1503776548860136,0.088,2016-05-31T00:00:00
575,0.8887682059450641,1668295.8059948892,1.1503776548860136,0.088,2016-05-31T00:00:00
576,1.0009996280776718,1714162.0887924938,1.1503776548860136,0.088,2016-05-31T00:00:00
577,1.0558249040656689,1856322.125026766,1.1503776548860136,0.088,2016-05-31T00:00:00
578,0.9004298227334144,1768153.0508617344,1.1503776548860136,0.088,2016-05-31T00:00:00
579,1.2602620292819116,2020811.5885812691,1.1503776548860136,0.088,2016-05-31T00:00:00
580,1.1767537307681837,1815591.0198191088,1.1503776548860136,0.088,2016-05-31T00:00:00
581,1.0375304668894045,1912375.858822775,1.1503776548860136,0.088,2016-05-31T00:00:00
582,0.8164566312634527,1612350.7487729804,1.1503776548860136,0.088,2016-05-31T00:00:00
583,0.9463605581117636,1736835.5730329729,1.1503776548860136,0.088,2016-05-31T00:00:00
584,0.7735876595513692,1605228.2529203093,1.1503776548860136,0.088,2016-05-31T00:00:00
585,0.9069139634257798,1636482.7289820004,1.1503776548860136,0.088,2016-05-31T00:00:00
586,0.9970874725415594,1658535.9531670404,1.1503776548860136,0.088,2016-05-31T00:00:00
587,0.9443629124678754,1658738.3748119615,1.1503776548860136,0.088,2016-05-31T00:00:00
588,1.0438462640912345,1641380.1640030807,1.1503776548860136,0.088,2016-05-31T00:00:00
589,1.071754360430618,1937725.3346656857,1.1503776548860136,0.088,2016-05-31T00:00:00
590,0.9242620740594104,1718820.7272896438,1.1503776548860136,0.088,2016-05-31T00:00:00
591,0.8625704800506298,1546656.3125906407,1.1503776548860136,0.088,2016-05-31T00:00:00
592,0.8767820593196507,1597802.3007412064,1.1503776548860136,0.088,2016-05-31T00:00:00
593,1.1502832145245403,1873316.6416658293,1.1503776548860136,0.088,2016-05-31T00:00:00
594,0.9562975268224146,1661238.825789248,1.1503776548860136,0.088,2016-05-31T00:00:00
595,1.0384766078338026,1764090.4818979756,1.1503776548860136,0.088,2016-05-31T00:00:00
596,0.9529400216237583,1667561.2738239705,1.1503776548860136,0.088,2016-05-31T00:00:00
597,0.8747235158480924,1670965.5710838386,1.1503776548860136,0.088,2016-05-31T00:00:00
598,1.1084718231730262,1894721.01187038,1.1503776548860136,0.088,2016-05-31T00:00:00
599,1.1770513493364219,1853367.1838372438,1.1503776548860136,0.088,2016-05-31T00:00:00
600,0.913068304633206,1754128.1216799144,1.1503776548860136,0.088,2016-05-31T00:00:00
601,0.938938524341705,1777349.1632527837,1.1503776548860136,0.088,2016-05-31T00:00:00
602,1.16700549291062,1979942.6007687415,1.1503776548860136,0.088,2016-05-31T00:00:00
603,0.8718904785471466,1552078.3937855072,1.1503776548860136,0.088,2016-05-31T00:00:00
604,0.9168347603035281,1799419.9605940233,1.1503776548860136,0.088,2016-05-31T00:00:00
605,0.8683144899760131,1640848.3201032986,1.1503776548860136,0.088,2016-05-31T00:00:00
606,0.945286860725046,1669956.089253351,1.1503776548860136,0.088,2016-05-31T00:00:00
607,0.8479552328910035,1712242.132970287,1.1503776548860136,0.088,2016-05-31T00:00:00
608,1.1140777122339784,1965038.7273076458,1.1503776548860136,0.088,2016-05-31T00:00:00
609,0.7630535777075443,1635040.6114407775,1.1503776548860136,0.088,2016-05-31T00:00:00
