simulation,annualized_sharpe,final_equity,strategy_sharpe,p_value,evaluation_start
391,0.9838039940280494,2982281.7749178074,1.0333031561228818,0.306,2016-05-31T00:00:00
392,1.0741245794865715,3654492.3850896317,1.0333031561228818,0.306,2016-05-31T00:00:00
393,1.1873795084657013,3809096.953980647,1.0333031561228818,0.306,2016-05-31T00:00:00
394,1.0407178762654994,3297846.9119369867,1.0333031561228818,0.306,2016-05-31T00:00:00
395,1.1027153252766,3462002.986926956,1.0333031561228818,0.306,2016-05-31T00:00:00
396,0.8639029856292528,2687819.6705602524,1.0333031561228818,0.306,2016-05-31T00:00:00
397,0.9083043205752556,2747689.294869744,1.0333031561228818,0.306,2016-05-31T00:00:00
398,0.8750527860624575,2568059.7195226913,1.0333031561228818,0.306,2016-05-31T00:00:00
399,1.0086394249160797,3386115.641835325,1.0333031561228818,0.306,2016-05-31T00:00:00
400,0.8096494169092057,2491338.7220373666,1.0333031561228818,0.306,2016-05-31T00:00:00
401,0.8253485402871205,2520920.5085758017,1.0333031561228818,0.306,2016-05-31T00:00:00
402,0.9918131575769465,3017921.2338435776,1.0333031561228818,0.306,2016-05-31T00:00:00
403,0.986493179265394,3064864.34390957,1.0333031561228818,0.306,2016-05-31T00:00:00
404,0.9649307002241719,2885180.0760034304,1.0333031561228818,0.306,2016-05-31T00:00:00
405,0.9481888041848522,2747321.5961119253,1.0333031561228818,0.306,2016-05-31T00:00:00
406,0.9211572057201158,2716550.5599962203,1.0333031561228818,0.306,2016-05-31T00:00:00
407,1.0590918213973242,3571753.3125832593,1.0333031561228818,0.306,2016-05-31T00:00:00
408,0.8110238881149338,2365517.1253911857,1.0333031561228818,0.306,2016-05-31T00:00:00
409,1.0609154683996709,3472077.2030367535,1.0333031561228818,0.306,2016-05-31T00:00:00
410,0.982832187635033,3158653.6623010924,1.0333031561228818,0.306,2016-05-31T00:00:00
411,0.9273652879939659,2927578.2000202746,1.0333031561228818,0.306,2016-05-31T00:00:00
412,0.8991710972440651,2648525.935068214,1.0333031561228818,0.306,2016-05-31T00:00:00
413,1.036962891768096,3510150.874604619,1.0333031561228818,0.306,2016-05-31T00:00:00
414,1.0524171796890547,3322509.499567791,1.0333031561228818,0.306,2016-05-31T00:00:00
415,0.9241901209051561,2768738.6848824914,1.0333031561228818,0.306,2016-05-31T00:00:00
416,0.9649168600074722,3045576.1054913956,1.0333031561228818,0.306,2016-05-31T00:00:00
417,1.0432792677630451,3535105.259155201,1.0333031561228818,0.306,2016-05-31T00:00:00
418,1.0855381145586365,3411160.479170822,1.0333031561228818,0.306,2016-05-31T00:00:00
419,1.049740063559222,3539858.6581872124,1.0333031561228818,0.306,2016-05-31T00:00:00
420,0.9250134625843616,3022104.7828755854,1.0333031561228818,0.306,2016-05-31T00:00:00
421,1.090009383418108,3431858.905781012,1.0333031561228818,0.306,2016-05-31T00:00:00
422,1.0375436999787797,3234919.009139265,1.0333031561228818,0.306,2016-05-31T00:00:00
423,0.8719627157058276,2797659.322561154,1.0333031561228818,0.306,2016-05-31T00:00:00
424,1.0281020526999105,3283125.305141516,1.0333031561228818,0.306,2016-05-31T00:00:00
425,1.0174468769858265,3144894.2367402944,1.0333031561228818,0.306,2016-05-31T00:00:00
426,0.860588814102611,2726592.1700099744,1.0333031561228818,0.306,2016-05-31T00:00:00
427,0.855996350218916,2755770.7272486277,1.0333031561228818,0.306,2016-05-31T00:00:00
428,1.0933421360752966,3521768.6966728214,1.0333031561228818,0.306,2016-05-31T00:00:00
429,0.9487439404735335,2780082.819604967,1.0333031561228818,0.306,2016-05-31T00:00:00
430,0.9688560436267418,2990433.680500963,1.0333031561228818,0.306,2016-05-31T00:00:00
431,0.8988216844602905,2841919.6114086546,1.0333031561228818,0.306,2016-05-31T00:00:00
432,1.1754238983654877,3713516.1378879133,1.0333031561228818,0.306,2016-05-31T00:00:00
433,0.9156409752596636,2832866.1999038556,1.0333031561228818,0.306,2016-05-31T00:00:00
434,0.7113672418394964,2343134.2943258183,1.0333031561228818,0.306,2016-05-31T00:00:00
435,1.0247298485270258,3207851.842528849,1.0333031561228818,0.306,2016-05-31T00:00:00
436,0.9549468231747982,2973835.419010064,1.0333031561228818,0.306,2016-05-31T00:00:00
437,0.9998606836150616,3149571.140234782,1.0333031561228818,0.306,2016-05-31T00:00:00
438,0.685146250436453,2157890.6528739915,1.0333031561228818,0.306,2016-05-31T00:00:00
439,0.8805279203277471,2769500.509291459,1.0333031561228818,0.306,2016-05-31T00:00:00
440,0.8393952942240976,2611488.6576506384,1.0333031561228818,0.306,2016-05-31T00:00:00
441,1.069808983289488,3511602.9413231197,1.0333031561228818,0.306,2016-05-31T00:00:00
442,1.0893245996464045,3529852.041034274,1.0333031561228818,0.306,2016-05-31T00:00:00
443,1.0196541354185078,3444693.0580509203,1.0333031561228818,0.306,2016-05-31T00:00:00
444,1.0324627394827102,3271132.0800740607,1.0333031561228818,0.306,2016-05-31T00:00:00
445,1.2542750298296785,4431889.6702218605,1.0333031561228818,0.306,2016-05-31T00:00:00
446,0.9241159823815506,3014046.9906033655,1.0333031561228818,0.306,2016-05-31T00:00:00
447,1.0875022942119394,3890340.149793336,1.0333031561228818,0.306,2016-05-31T00:00:00
448,0.9281347303174836,2918133.0785738444,1.0333031561228818,0.306,2016-05-31T00:00:00
449,1.00520885052608,3429618.006202094,1.0333031561228818,0.306,2016-05-31T00:00:00
450,1.0390459668892376,3246226.1440382176,1.0333031561228818,0.306,2016-05-31T00:00:00
451,0.9671699085694816,2885467.0143057304,1.0333031561228818,0.306,2016-05-31T00:00:00
452,0.8805514535366394,2764793.2423439976,1.0333031561228818,0.306,2016-05-31T00:00:00
453,0.8416112085182791,2590500.6383003886,1.0333031561228818,0.306,2016-05-31T00:00:00
454,1.0993690137873426,3639793.324686582,1.0333031561228818,0.306,2016-05-31T00:00:00
455,1.0604776416018973,3401416.714983167,1.0333031561228818,0.306,2016-05-31T00:00:00
456,1.04170482124607,3462547.259007,1.0333031561228818,0.306,2016-05-31T00:00:00
457,0.8797462372160257,2875072.5433371076,1.0333031561228818,0.306,2016-05-31T00:00:00
458,0.9018756035010511,2676775.353166653,1.0333031561228818,0.306,2016-05-31T00:00:00
459,0.8788292088696252,2654736.593861479,1.0333031561228818,0.306,2016-05-31T00:00:00
460,0.8645458979219812,2610884.0751302284,1.0333031561228818,0.306,2016-05-31T00:00:00
461,0.9619144668785733,3123736.042760316,1.0333031561228818,0.306,2016-05-31T00:00:00
462,0.8915609827220567,2798963.444849029,1.0333031561228818,0.306,2016-05-31T00:00:00
463,0.9973112464606175,3259691.8205388575,1.0333031561228818,0.306,2016-05-31T00:00:00
464,1.0488916041630478,3185131.171014051,1.0333031561228818,0.306,2016-05-31T00:00:00
465,0.8601561481123066,2633613.8093978157,1.0333031561228818,0.306,2016-05-31T00:00:00
466,0.9919239718783168,3123755.906771392,1.0333031561228818,0.306,2016-05-31T00:00:00
467,1.0091163606562643,3253881.4905758626,1.0333031561228818,0.306,2016-05-31T00:00:00
468,0.9612766838994458,2948850.533687335,1.0333031561228818,0.306,2016-05-31T00:00:00
469,1.1062826167071784,3557495.578198602,1.0333031561228818,0.306,2016-05-31T00:00:00
470,1.0370210114192977,3427926.761156222,1.0333031561228818,0.306,2016-05-31T00:00:00
471,0.8931127393374473,2778967.0249711,1.0333031561228818,0.306,2016-05-31T00:00:00
472,0.7884450995275867,2404056.275600736,1.0333031561228818,0.306,2016-05-31T00:00:00
473,0.7981207436382929,2379445.36711836,1.0333031561228818,0.306,2016-05-31T00:00:00
474,1.029863414669527,3503576.0563167734,1.0333031561228818,0.306,2016-05-31T00:00:00
475,0.7915358790068883,2596846.074915608,1.0333031561228818,0.306,2016-05-31T00:00:00
476,1.1298303407615404,3527908.2433658973,1.0333031561228818,0.306,2016-05-31T00:00:00
477,0.8783965807582399,2724771.4362185784,1.0333031561228818,0.306,2016-05-31T00:00:00
478,1.0489975217165561,3437136.091585985,1.0333031561228818,0.306,2016-05-31T00:00:00
479,1.055826383688881,3616614.2042716774,1.0333031561228818,0.306,2016-05-31T00:00:00
480,0.8216594794511792,2546082.8877291465,1.0333031561228818,0.306,2016-05-31T00:00:00
481,0.9964972235230724,3095269.0063134395,1.0333031561228818,0.306,2016-05-31T00:00:00
482,0.8532378663913608,2741463.6923671756,1.0333031561228818,0.306,2016-05-31T00:00:00
