date,ticker,size,price,market_value,entry_price
2019-11-29,MA,383,281.7127606809,107895.98734078469,258.1900026313
2019-11-29,MCO,526,214.0636743986,112597.4927336636,188.3147629916
2019-11-29,ORLY,3743,29.4853333333,110363.6026665419,26.5773333333
2019-11-29,SPGI,435,250.6373089345,109027.2293865075,227.9307706067
2019-11-29,STX,2376,47.503589505,112868.52866388,41.7009560015
2019-11-29,UPS,1139,91.4354722456,104145.0028877384,87.0637456078
2019-12-02,HLT,1103,103.2040153923,113834.0289777069,90.1311395147
2019-12-02,IDXX,371,251.3,93232.3,266.84
2019-12-02,LLY,964,108.2500989755,104353.095412382,104.4001107272
2019-12-02,LMT,312,321.960065957,100451.540578584,319.2619958647
2019-12-02,MA,383,276.1600607476,105769.30326633081,258.1900026313
2019-12-02,MCO,526,212.6754289256,111867.27561486559,188.3147629916
2019-12-02,ORLY,3743,29.7573333333,111381.6986665419,26.5773333333
2019-12-02,SPGI,435,248.3075610411,108013.7890528785,227.9307706067
2019-12-02,STX,2376,47.2249994191,112206.59861978161,41.7009560015
2019-12-02,UPS,1139,90.2823146152,102831.5563467128,87.0637456078
2019-12-03,HLT,1103,102.4158224347,112964.6521454741,90.1311395147
2019-12-03,IDXX,371,248.66,92252.86,266.84
2019-12-03,LLY,964,109.0568283408,105130.7825205312,104.4001107272
2019-12-03,LMT,312,320.2815295618,99927.8372232816,319.2619958647
2019-12-03,MA,383,276.7577471987,105998.2171771021,258.1900026313
2019-12-03,MCO,526,212.2976750554,111668.57707914039,188.3147629916
2019-12-03,ORLY,3743,29.2426666667,109455.3013334581,26.5773333333
2019-12-03,QCOM,1404,69.604996704,97725.415372416,70.2960366315
2019-12-03,SPGI,435,250.0217251415,108759.4504365525,227.9307706067
2019-12-03,STX,2376,46.3335111442,110088.4224786192,41.7009560015
2019-12-03,UPS,1139,89.2971667058,101709.4728779062,87.0637456078
2019-12-04,HLT,1103,102.64242791,113214.59798472999,90.1311395147
2019-12-04,IDXX,371,251.86,93440.06000000001,266.84
2019-12-04,LLY,964,110.0397399813,106078.3093419732,104.4001107272
2019-12-04,LMT,312,322.7657634267,100702.9181891304,319.2619958647
2019-12-04,MA,383,276.5167445975,105905.9131808425,258.1900026313
2019-12-04,MCO,526,214.1864444065,112662.06975781899,188.3147629916
2019-12-04,ORLY,3743,29.4726666667,110316.1913334581,26.5773333333
2019-12-04,QCOM,1404,71.436252512,100296.498526848,70.2960366315
2019-12-04,SPGI,435,254.2455770133,110596.8260007855,227.9307706067
2019-12-04,STX,2376,46.675778964,110901.65081846401,41.7009560015
2019-12-05,HLT,1103,103.3616539838,114007.9043441314,90.1311395147
2019-12-05,IDXX,371,251.86,93440.06000000001,266.84
2019-12-05,LLY,964,111.0597426272,107061.5918926208,104.4001107272
2019-12-05,LMT,312,323.9071681754,101059.0364707248,319.2619958647
2019-12-05,MA,383,279.4184159168,107017.25329613438,258.1900026313
2019-12-05,MCO,526,216.6040691758,113933.7403864708,188.3147629916
2019-12-05,ORLY,3743,29.4026666667,110054.1813334581,26.5773333333
2019-12-05,QCOM,1404,71.8801181161,100919.68583500439,70.2960366315
2019-12-05,SPGI,435,257.1624971399,111865.68625585649,227.9307706067
2019-12-05,STX,2376,46.6359803803,110807.0893835928,41.7009560015
2019-12-06,HLT,1103,103.9133890542,114616.4681267826,90.1311395147
2019-12-06,IDXX,371,251.37,93258.27,266.84
2019-12-06,LLY,964,110.9391968599,106945.3857729436,104.4001107272
2019-12-06,LMT,312,324.6792949172,101299.94001416641,319.2619958647
2019-12-06,MA,383,279.9486216396,107220.3220879668,258.1900026313
2019-12-06,MCO,526,218.8800362438,115130.8990642388,188.3147629916
2019-12-06,ORLY,3743,29.7046666667,111184.5673334581,26.5773333333
2019-12-06,QCOM,1404,72.9506175141,102422.6669897964,70.2960366315
2019-12-06,SPGI,435,259.8521247892,113035.674283302,227.9307706067
2019-12-06,STX,2376,46.9543690499,111563.5808625624,41.7009560015
2019-12-09,HLT,1103,103.2040153923,113834.0289777069,90.1311395147
2019-12-09,IDXX,371,249.02,92386.42,266.84
2019-12-09,LLY,964,111.4955619395,107481.72170967801,104.4001107272
2019-12-09,LMT,312,321.7250708617,100378.22210885039,319.2619958647
2019-12-09,MA,383,278.6568476968,106725.57266787441,258.1900026313
2019-12-09,MCO,526,217.7278869396,114524.8685302296,188.3147629916
2019-12-09,ORLY,3743,29.3153333333,109727.29266654189,26.5773333333
2019-12-09,QCOM,1404,73.9079746993,103766.7964778172,70.2960366315
2019-12-09,SPGI,435,257.6549641743,112079.9094158205,227.9307706067
2019-12-09,STX,2376,45.4659020195,108026.983198332,41.7009560015
2019-12-10,HLT,1103,103.1547533325,113779.6929257475,90.1311395147
2019-12-10,IDXX,371,252.84,93803.64,266.84
2019-12-10,LLY,964,111.8757447438,107848.2179330232,104.4001107272
2019-12-10,LMT,312,322.648265879,100666.258954248,319.2619958647
2019-12-10,MA,383,278.2230430145,106559.42547455349,258.1900026313
2019-12-10,MCO,526,218.2000792774,114773.2416999124,188.3147629916
2019-12-10,ORLY,3743,29.46,110268.78,26.5773333333
2019-12-10,QCOM,1404,73.2117149282,102789.24775919279,70.2960366315
2019-12-10,SPGI,435,257.2761433786,111915.122369691,227.9307706067
2019-12-10,STX,2376,45.8638878565,108972.597547044,41.7009560015
2019-12-11,HLT,1103,104.1399945295,114866.4139660385,90.1311395147
2019-12-11,IDXX,371,250.45,92916.95,266.84
2019-12-11,LLY,964,111.9962905111,107964.4240527004,104.4001107272
2019-12-11,LMT,312,324.1589486347,101137.59197402639,319.2619958647
2019-12-11,MA,383,279.6112179978,107091.0964931574,258.1900026313
2019-12-11,MCO,526,220.2777255635,115866.083646401,188.3147629916
2019-12-11,ORLY,3743,29.6433333333,110954.99666654189,26.5773333333
2019-12-11,QCOM,1404,75.709546857,106296.203787228,70.2960366315
2019-12-11,SPGI,435,257.7401988533,112116.9865011855,227.9307706067
2019-12-11,STX,2376,46.1185987922,109577.7907302672,41.7009560015
2019-12-12,HLT,1103,104.9478923111,115757.52521914331,90.1311395147
2019-12-12,IDXX,371,251.88,93447.48,266.84
2019-12-12,LLY,964,112.849383633,108786.805822212,104.4001107272
2019-12-12,LMT,312,322.3209512819,100564.1367999528,319.2619958647
2019-12-12,MA,383,281.6934804728,107888.6030210824,258.1900026313
2019-12-12,MCO,526,221.2976610131,116402.5696928906,188.3147629916
2019-12-12,ORLY,3743,29.4133333333,110094.10666654189,26.5773333333
2019-12-12,QCOM,1404,77.5024157675,108813.39173757,70.2960366315
2019-12-12,SPGI,435,255.9786821534,111350.726736729,227.9307706067
2019-12-12,STX,2376,47.0021273504,111677.05458455041,41.7009560015
2019-12-13,HLT,1103,105.6178563251,116496.4955265853,90.1311395147
2019-12-13,IDXX,371,252.9,93825.90000000001,266.84
2019-12-13,LLY,964,112.6917468605,108634.843973522,104.4001107272
2019-12-13,LMT,312,324.3519803201,101197.8178598712,319.2619958647
2019-12-13,MA,383,285.4338408446,109321.1610434818,258.1900026313
2019-12-13,MCO,526,222.0059495197,116775.12944736221,188.3147629916
2019-12-13,ORLY,3743,29.4233333333,110131.5366665419,26.5773333333
2019-12-13,QCOM,1404,76.4406196166,107322.6299417064,70.2960366315
2019-12-13,SPGI,435,256.8404994636,111725.617266666,227.9307706067
2019-12-13,STX,2376,46.7712955649,111128.5982622024,41.7009560015
2019-12-16,HLT,1103,106.8789650573,117887.4984582019,90.1311395147
2019-12-16,IDXX,371,255.47,94779.37,266.84
2019-12-16,LLY,964,113.9157500355,109814.783034222,104.4001107272
2019-12-16,LMT,312,323.9155608574,101061.65498750881,319.2619958647
2019-12-16,MA,383,286.272529897,109642.378950551,258.1900026313
2019-12-16,ORLY,3743,29.368,109924.424,26.5773333333
2019-12-16,QCOM,1404,76.9628144449,108055.7914806396,70.2960366315
