strategy,month,portfolio_return,pnl,equity,prev_equity,n_positions,regime_on,cost_dollars,commission_bps_per_side,slippage_bps_per_side,round_trip_bps,per_position_dollars,sizing_method,strategy_label,cost_scenario
improved_4_walkforward_stop_take_top10,2010-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,4.0,16.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2010-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,4.0,16.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2010-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,4.0,16.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2010-05-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,4.0,4.0,16.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2010-06-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,4.0,4.0,16.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2010-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,4.0,16.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2010-08-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,4.0,4.0,16.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2010-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,4.0,16.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2010-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,4.0,16.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2010-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,4.0,16.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2010-12-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,4.0,16.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2011-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,3.5,15.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2011-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,3.5,15.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2011-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,3.5,15.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2011-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,3.5,15.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2011-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,3.5,15.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2011-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,3.5,15.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2011-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,4.0,3.5,15.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2011-08-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,4.0,3.5,15.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2011-09-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,4.0,3.5,15.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2011-10-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,4.0,3.5,15.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2011-11-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,4.0,3.5,15.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2011-12-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,4.0,3.5,15.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2012-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.9999999999999996,11.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2012-02-29,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.9999999999999996,11.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2012-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.9999999999999996,11.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2012-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.9999999999999996,11.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2012-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.9999999999999996,11.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2012-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.9999999999999996,11.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2012-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.9999999999999996,11.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2012-08-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.9999999999999996,11.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2012-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.9999999999999996,11.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2012-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.9999999999999996,11.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2012-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.9999999999999996,11.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2012-12-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.9999999999999996,11.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2013-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.5,10.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2013-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.5,10.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2013-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.5,10.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2013-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.5,10.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2013-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.5,10.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2013-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.5,10.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2013-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.5,10.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2013-08-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.5,10.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2013-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.5,10.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2013-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.5,10.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2013-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.5,10.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2013-12-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.9999999999999996,2.5,10.999999999999998,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2014-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.5,2.0,9.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2014-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.5,2.0,9.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2014-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.5,2.0,9.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2014-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.5,2.0,9.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2014-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.5,2.0,9.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2014-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.5,2.0,9.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2014-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.5,2.0,9.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2014-08-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.5,2.0,9.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2014-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.5,2.0,9.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2014-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.5,2.0,9.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2014-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.5,2.0,9.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2014-12-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.5,2.0,9.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2015-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.0,2.0,8.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2015-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.0,2.0,8.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2015-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.0,2.0,8.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2015-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.0,2.0,8.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2015-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.0,2.0,8.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2015-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.0,2.0,8.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2015-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.0,2.0,8.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2015-08-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,2.0,2.0,8.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2015-09-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,2.0,2.0,8.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2015-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.0,2.0,8.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2015-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,2.0,2.0,8.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2015-12-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,2.0,2.0,8.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2016-01-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,1.4999999999999998,2.0,7.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2016-02-29,0.0,0.0,1000000.0,1000000.0,0,False,0.0,1.4999999999999998,2.0,7.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2016-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,1.4999999999999998,2.0,7.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2016-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,1.4999999999999998,2.0,7.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2016-05-31,0.034017871934513305,34017.87193451331,1034017.8719345133,1000000.0,10,True,700.0,1.4999999999999998,2.0,7.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2016-06-30,0.024790074277057227,25633.37984906123,1059651.2517835745,1034017.8719345133,10,True,700.0,1.4999999999999998,2.0,7.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2016-07-31,0.017970745782956897,19042.723264394666,1078693.975047969,1059651.2517835745,10,True,700.0,1.4999999999999998,2.0,7.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2016-08-31,-0.00921735818531818,-9942.7087403618,1068751.2663076073,1078693.975047969,10,True,700.0,1.4999999999999998,2.0,7.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2016-09-30,-0.019964043296780497,-21336.596554054056,1047414.6697535532,1068751.2663076073,10,True,700.0,1.4999999999999998,2.0,7.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2016-10-31,0.0,0.0,1047414.6697535532,1047414.6697535532,0,True,0.0,1.4999999999999998,2.0,7.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2016-11-30,-0.00997899104829333,-10452.141613321823,1036962.5281402314,1047414.6697535532,10,True,700.0,1.4999999999999998,2.0,7.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2016-12-31,0.0034860827882930503,3614.9372214545083,1040577.4653616858,1036962.5281402314,10,True,700.0,1.4999999999999998,2.0,7.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2017-01-31,0.0,0.0,1040577.4653616858,1040577.4653616858,0,True,0.0,1.4999999999999998,1.4999999999999998,5.999999999999999,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2017-02-28,0.0,0.0,1040577.4653616858,1040577.4653616858,0,True,0.0,1.4999999999999998,1.4999999999999998,5.999999999999999,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2017-03-31,0.012317350759962792,12817.157633772917,1053394.6229954588,1040577.4653616858,10,True,599.9999999999999,1.4999999999999998,1.4999999999999998,5.999999999999999,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2017-04-30,0.05863337839544484,61764.0855298197,1115158.7085252784,1053394.6229954588,10,True,599.9999999999999,1.4999999999999998,1.4999999999999998,5.999999999999999,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2017-05-31,0.0,0.0,1115158.7085252784,1115158.7085252784,0,True,0.0,1.4999999999999998,1.4999999999999998,5.999999999999999,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2017-06-30,0.031439534819852,35060.071046341676,1150218.77957162,1115158.7085252784,10,True,599.9999999999999,1.4999999999999998,1.4999999999999998,5.999999999999999,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2017-07-31,0.0,0.0,1150218.77957162,1150218.77957162,0,True,0.0,1.4999999999999998,1.4999999999999998,5.999999999999999,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2017-08-31,0.0,0.0,1150218.77957162,1150218.77957162,0,True,0.0,1.4999999999999998,1.4999999999999998,5.999999999999999,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2017-09-30,0.0,0.0,1150218.77957162,1150218.77957162,0,True,0.0,1.4999999999999998,1.4999999999999998,5.999999999999999,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2017-10-31,0.025574206272220228,29415.932326946022,1179634.711898566,1150218.77957162,10,True,599.9999999999999,1.4999999999999998,1.4999999999999998,5.999999999999999,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2017-11-30,0.0017460117792049532,2059.6561021339376,1181694.3680007,1179634.711898566,10,True,599.9999999999999,1.4999999999999998,1.4999999999999998,5.999999999999999,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2017-12-31,0.06151452696023702,72691.3700591393,1254385.7380598392,1181694.3680007,10,True,599.9999999999999,1.4999999999999998,1.4999999999999998,5.999999999999999,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2018-01-31,0.0,0.0,1254385.7380598392,1254385.7380598392,0,True,0.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2018-02-28,-0.028480870143670088,-35725.997315754044,1218659.7407440853,1254385.7380598392,10,True,500.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2018-03-31,0.001719039972461508,2094.9248071686607,1220754.665551254,1218659.7407440853,10,True,500.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2018-04-30,0.06483787357952758,79151.13667663069,1299905.8022278848,1220754.665551254,10,True,500.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2018-05-31,-0.0076364680341932875,-9926.689106175623,1289979.113121709,1299905.8022278848,10,True,500.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2018-06-30,0.04427144900334878,57109.24452195283,1347088.357643662,1289979.113121709,10,True,500.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2018-07-31,0.0,0.0,1347088.357643662,1347088.357643662,0,True,0.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2018-08-31,0.0,0.0,1347088.357643662,1347088.357643662,0,True,0.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2018-09-30,-0.03748826104349607,-50500.0,1296588.357643662,1347088.357643662,10,True,500.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2018-10-31,0.0,0.0,1296588.357643662,1296588.357643662,0,False,0.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2018-11-30,-0.03894836761589894,-50500.0,1246088.357643662,1296588.357643662,10,True,500.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2018-12-31,0.0,0.0,1246088.357643662,1246088.357643662,0,False,0.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2019-01-31,0.0,0.0,1246088.357643662,1246088.357643662,0,False,0.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2019-02-28,0.0,0.0,1246088.357643662,1246088.357643662,0,True,0.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2019-03-31,0.03415127291093164,42555.50357302329,1288643.8612166853,1246088.357643662,10,True,500.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2019-04-30,-0.020493143289210557,-26408.363296675092,1262235.4979200102,1288643.8612166853,10,True,500.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2019-05-31,0.050574949693016416,63837.496808044045,1326072.9947280544,1262235.4979200102,10,False,500.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2019-06-30,0.0,0.0,1326072.9947280544,1326072.9947280544,0,True,0.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2019-07-31,0.0,0.0,1326072.9947280544,1326072.9947280544,0,True,0.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2019-08-31,0.0,0.0,1326072.9947280544,1326072.9947280544,0,True,0.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2019-09-30,0.033845474601921645,44881.56986336254,1370954.5645914169,1326072.9947280544,10,True,500.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2019-10-31,0.012255264689139895,16801.41106585235,1387755.9756572691,1370954.5645914169,10,True,500.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2019-11-30,0.016027029474112536,22241.60592473485,1409997.581582004,1387755.9756572691,10,True,500.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2019-12-31,0.0037167574532310926,5240.619020382729,1415238.2006023866,1409997.581582004,10,True,500.0,1.0,1.4999999999999998,5.0,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2020-01-31,0.0,0.0,1415238.2006023866,1415238.2006023866,0,True,0.0,0.7,2.5,6.3999999999999995,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2020-02-29,-0.03578196234276706,-50640.00000000001,1364598.2006023866,1415238.2006023866,10,False,639.9999999999999,0.7,2.5,6.3999999999999995,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2020-03-31,0.09347150736830774,127551.05076238546,1492149.251364772,1364598.2006023866,10,False,639.9999999999999,0.7,2.5,6.3999999999999995,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2020-04-30,0.04916187932182289,73356.8614257433,1565506.1127905152,1492149.251364772,10,False,639.9999999999999,0.7,2.5,6.3999999999999995,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2020-05-31,-0.0016411597915139391,-2569.245685681079,1562936.8671048342,1565506.1127905152,10,True,639.9999999999999,0.7,2.5,6.3999999999999995,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2020-06-30,0.055194042941638724,86264.80455805451,1649201.6716628887,1562936.8671048342,10,True,639.9999999999999,0.7,2.5,6.3999999999999995,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2020-07-31,0.02210056649909634,36448.29121500652,1685649.9628778952,1649201.6716628887,10,True,639.9999999999999,0.7,2.5,6.3999999999999995,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2020-08-31,-0.0300418242904611,-50640.00000000001,1635009.9628778952,1685649.9628778952,10,True,639.9999999999999,0.7,2.5,6.3999999999999995,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2020-09-30,-0.010566967945083288,-17277.097867622535,1617732.8650102727,1635009.9628778952,10,True,639.9999999999999,0.7,2.5,6.3999999999999995,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2020-10-31,0.02844298596916663,46013.15318134692,1663746.0181916195,1617732.8650102727,10,True,639.9999999999999,0.7,2.5,6.3999999999999995,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2020-11-30,0.028233402874040282,46973.211611684346,1710719.229803304,1663746.0181916195,10,True,639.9999999999999,0.7,2.5,6.3999999999999995,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2020-12-31,-0.010685886754039631,-18280.551957636006,1692438.677845668,1710719.229803304,10,True,639.9999999999999,0.7,2.5,6.3999999999999995,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2021-01-31,0.037927348278104615,64189.711173987555,1756628.3890196555,1692438.677845668,10,True,400.0,0.5,1.4999999999999998,3.9999999999999996,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2021-02-28,-0.028691327269353414,-50400.0,1706228.3890196555,1756628.3890196555,10,True,400.0,0.5,1.4999999999999998,3.9999999999999996,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2021-03-31,0.01385233212120527,23635.242319329296,1729863.631338985,1706228.3890196555,10,True,400.0,0.5,1.4999999999999998,3.9999999999999996,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2021-04-30,-0.014984779267594582,-25921.624678654298,1703942.0066603306,1729863.631338985,10,True,400.0,0.5,1.4999999999999998,3.9999999999999996,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2021-05-31,-0.004668301932805051,-7954.515763080139,1695987.4908972504,1703942.0066603306,10,True,400.0,0.5,1.4999999999999998,3.9999999999999996,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2021-06-30,0.0011682006295651271,1981.2536546007482,1697968.7445518512,1695987.4908972504,10,True,400.0,0.5,1.4999999999999998,3.9999999999999996,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2021-07-31,-0.013183240338431003,-22384.73004657101,1675584.0145052802,1697968.7445518512,10,True,400.0,0.5,1.4999999999999998,3.9999999999999996,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2021-08-31,-0.017232815147325255,-28875.029585782653,1646708.9849194975,1675584.0145052802,10,True,400.0,0.5,1.4999999999999998,3.9999999999999996,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2021-09-30,0.037154084013938125,61181.96397220578,1707890.9488917033,1646708.9849194975,10,True,400.0,0.5,1.4999999999999998,3.9999999999999996,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2021-10-31,-0.004413492823560146,-7537.76444635686,1700353.1844453465,1707890.9488917033,10,True,400.0,0.5,1.4999999999999998,3.9999999999999996,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2021-11-30,0.0034278122750211366,5828.491517513037,1706181.6759628595,1700353.1844453465,10,True,400.0,0.5,1.4999999999999998,3.9999999999999996,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2021-12-31,-0.011382516015455684,-19420.64025192427,1686761.0357109352,1706181.6759628595,10,True,400.0,0.5,1.4999999999999998,3.9999999999999996,100000.0,fixed_cash,improved_4,central
improved_4_walkforward_stop_take_top10,2022-01-31,-0.0008173513304968735,-1378.6763767686173,1685382.3593341666,1686761.0357109352,10,True,500.0,0.5,2.0,5.0,100000.0,fixed_cash,improved_4,central
