month,factor,ic,rank_ic,n_obs
2023-12-31,pe,0.04072587603283088,0.03355067092989702,465
2024-01-31,pe,-0.20711662089691651,-0.11457969243474894,466
2024-02-29,pe,0.11946874244034865,0.3402206907104001,466
2024-03-31,pe,0.10000654538176407,0.10924777972796879,467
2024-04-30,pe,0.03621886696042613,0.02476818061397265,468
2024-05-31,pe,-0.25784373957499646,-0.2626214793056309,468
2024-06-30,pe,0.22166440225572448,0.17013526026095757,469
2024-07-31,pe,-0.09579115991345569,-0.1228331917936457,470
2024-08-31,pe,-0.08188801171416715,-0.061747218684326505,471
2024-09-30,pe,-0.14419949141755276,0.0035936172161698927,470
2024-10-31,pe,-0.039202156820208264,0.046911085959218765,470
2024-11-30,pe,-0.05766959513753898,-0.06069412181824916,470
2024-12-31,pe,-0.015142172330640304,-0.03091138602488822,476
2025-01-31,pe,0.07323444872440302,0.09771948817157072,474
2025-02-28,pe,0.0936318810857038,0.1399443527508022,474
2025-03-31,pe,-0.23455338638800757,-0.17244694512828126,469
2025-04-30,pe,-0.0610181745351749,-0.010081123586102048,469
2025-05-31,pe,-0.03563126499711965,0.05177299354644089,469
2025-06-30,pe,-0.06604549259734566,0.07658641736526654,471
2025-07-31,pe,0.13119039180079228,0.3399754915755968,471
2025-08-31,pe,-0.11256764167738408,-0.03129494859400667,472
2025-09-30,pe,-0.12510540957410068,-0.08569088819514543,469
2025-10-31,pe,0.11804304384691688,0.16944476085916285,468
2025-11-30,pe,-0.019548074451430683,0.09752177709686055,468
2025-12-31,pe,0.12284021451961633,0.07253493711983287,467
2026-01-31,pe,0.02642284837284173,0.05466532160871714,468
2026-02-28,pe,0.04378932244276997,0.1638168474952852,468
2026-03-31,pe,-0.15723441166036994,-0.10141411666331993,470
2026-04-30,pe,-0.12935951157552772,-0.14585928588034222,472
2007-06-30,momentum,0.03684328699687469,0.02570636184879445,391
2007-07-31,momentum,-0.03982703464955206,-0.10469302429438959,391
2007-08-31,momentum,0.3159346319282679,0.1893984243180744,391
2007-09-30,momentum,0.20022142669309703,0.21032214307630628,391
2007-10-31,momentum,0.10038968615038023,0.08865602861397406,392
2007-11-30,momentum,0.2956945431420517,0.2438399127590296,393
2007-12-31,momentum,-0.442239865556503,-0.44336565004696277,393
2008-01-31,momentum,0.1469301182881286,0.10832501716165083,393
2008-02-29,momentum,0.012216801060452923,-0.051763217782277236,393
2008-03-31,momentum,0.07602814730977231,0.029762560231813923,393
2008-04-30,momentum,0.06745260124289937,0.07335247705751759,396
2008-05-31,momentum,0.3945565213011543,0.3926724720148274,399
2008-06-30,momentum,-0.20838307616866475,-0.16223308692568134,399
2008-07-31,momentum,-0.37467208754260556,-0.33660347715395905,398
2008-08-31,momentum,-0.07436214406434244,-0.024346697816962557,400
2008-09-30,momentum,0.14513538970999051,0.19329232364454402,400
2008-10-31,momentum,0.20625202888707447,0.22453540429354818,395
2008-11-30,momentum,-0.33771305374098237,-0.3200567576409748,387
2008-12-31,momentum,0.07554818877087105,0.009257240965723135,390
2009-01-31,momentum,0.17517113594427516,0.14991380843317073,386
2009-02-28,momentum,-0.2715975940945541,-0.28891917755684565,377
2009-03-31,momentum,-0.6032787332699519,-0.5956425761356587,382
2009-04-30,momentum,-0.39432833217761015,-0.37851034099500813,396
2009-05-31,momentum,0.129707658189974,0.14463140283917875,399
2009-06-30,momentum,-0.2209088564461066,-0.21745397269958977,399
2009-07-31,momentum,-0.3047478824186823,-0.31402159912930266,404
2009-08-31,momentum,-0.2577704817013605,-0.2200248973112738,406
2009-09-30,momentum,-0.005487576097671064,0.0026785637674056487,405
2009-10-31,momentum,0.15287757489954032,0.07587424434330017,403
2009-11-30,momentum,0.11950784777981356,0.0771878496837065,405
2009-12-31,momentum,-0.23825987176959898,-0.23957152384744454,405
2010-01-31,momentum,0.19641339333881402,0.2547565115617005,406
2010-02-28,momentum,0.3578208585846651,0.3001321969214463,406
2010-03-31,momentum,0.12543420036585104,0.14902536711842193,407
2010-04-30,momentum,-0.006907474989185442,-0.040521830423108744,406
2010-05-31,momentum,-0.14101382824103512,-0.11770259772123803,406
2010-06-30,momentum,0.08604397509556827,0.09560643797380308,406
2010-07-31,momentum,-0.006394242842548465,0.0025971371243238813,406
2010-08-31,momentum,0.03405303585561848,-0.06346022123292458,407
2010-09-30,momentum,0.1750627733314551,0.13210001280666384,407
2010-10-31,momentum,0.2572790008984686,0.18191471702443004,408
2010-11-30,momentum,-0.26388699466845866,-0.20301294970309167,410
2010-12-31,momentum,-0.11572711068973236,-0.11114153263552254,410
2011-01-31,momentum,0.16250112713650752,0.17975132330745244,411
2011-02-28,momentum,0.08323105539318416,0.05591793042207006,412
2011-03-31,momentum,-0.05803354940281801,-0.03864523914812445,412
2011-04-30,momentum,-0.038420819438691446,-0.05521095800621655,413
2011-05-31,momentum,0.19855498343299863,0.14162971493909707,414
2011-06-30,momentum,0.05792829996050952,0.005009142840004759,416
2011-07-31,momentum,0.0074921037829586545,-0.011595343592291916,417
2011-08-31,momentum,0.04567952073934407,0.07727353192094721,416
2011-09-30,momentum,-0.24460595865844098,-0.294977530500946,415
2011-10-31,momentum,0.15800656419835957,0.16958575473625295,417
2011-11-30,momentum,0.018925338454285467,0.06375163948876011,419
2011-12-31,momentum,-0.3734682219136371,-0.46042993425767464,421
2012-01-31,momentum,0.00863363414425953,-0.05377780565318879,421
2012-02-29,momentum,0.16991012990489687,0.11386553343762629,422
2012-03-31,momentum,0.3342047243702748,0.3262353663935555,425
2012-04-30,momentum,0.2033756529529111,0.3229518421661293,425
2012-05-31,momentum,-0.1278599155202167,-0.0890694474303867,426
2012-06-30,momentum,0.08656317436576318,0.14611926128474434,427
2012-07-31,momentum,-0.24631790363474718,-0.24803758596121936,426
2012-08-31,momentum,0.01666583783118067,0.0016502499279189647,426
2012-09-30,momentum,0.0016112298381048818,0.021282229860982382,427
2012-10-31,momentum,-0.0877517489539372,-0.08144875055478913,428
2012-11-30,momentum,-0.04278705931189127,-0.11098534863819347,429
2012-12-31,momentum,0.04253477758468107,0.05616366785994365,429
2013-01-31,momentum,-0.014775964818158875,0.03301688077553191,429
2013-02-28,momentum,0.055123582450558956,0.1645736045666766,430
2013-03-31,momentum,-0.010732874354849905,-0.01405304322365568,430
2013-04-30,momentum,0.08364994569808329,-0.060559385689737816,431
2013-05-31,momentum,-0.08207146817022866,-0.10563569612966876,432
2013-06-30,momentum,0.1253824190753227,0.1768899934992595,433
2013-07-31,momentum,0.07939590798242191,0.03525759991783208,434
2013-08-31,momentum,0.3471921612060953,0.27382839149858945,434
2013-09-30,momentum,0.11039220635440121,0.12271147377956716,434
2013-10-31,momentum,0.1559278661289938,0.2284397566160261,436
2013-11-30,momentum,0.08540005954295524,0.0388906544661266,436
2013-12-31,momentum,0.06812852668052963,-0.052501637884595935,436
2014-01-31,momentum,0.14408569454192727,0.06493853876744553,438
2014-02-28,momentum,-0.28464270360452665,-0.18126995473988955,439
2014-03-31,momentum,-0.2974849031578263,-0.3388770454719713,439
2014-04-30,momentum,0.1602078287621733,0.12594233624332948,439
2014-05-31,momentum,0.15272854449576082,0.07092378518648688,440
2014-06-30,momentum,-0.05004560154247826,-0.08543713763733132,443
2014-07-31,momentum,0.0636935318313075,-0.03038049848639408,443
2014-08-31,momentum,0.040655849889020074,-0.003661516682561986,443
2014-09-30,momentum,-0.14142516711990336,-0.09484000412994216,443
2014-10-31,momentum,0.12386647237177144,0.10862580978123211,444
2014-11-30,momentum,-0.036527115298824145,-0.03892526329840823,445
2014-12-31,momentum,0.23002228249022263,0.3050687136482024,446
2015-01-31,momentum,-0.2860747319923098,-0.33452053784709956,446
2015-02-28,momentum,0.2057907918198154,0.23176018928743955,446
2015-03-31,momentum,-0.35451380987635756,-0.42795462296976766,447
2015-04-30,momentum,0.415001113117621,0.3426728679730937,447
2015-05-31,momentum,0.16766936053898232,0.15192613224959295,448
2015-06-30,momentum,0.20781401525517293,0.22110545369229598,449
2015-07-31,momentum,0.09749757504585421,0.07971438184658151,450
2015-08-31,momentum,0.2368497193868955,0.2749843455863796,450
2015-09-30,momentum,-0.19065119987663057,-0.16123156176267386,451
2015-10-31,momentum,0.15743442783888736,0.13030649596919702,452
2015-11-30,momentum,0.1740683709830129,0.1483607811054163,452
2015-12-31,momentum,0.052570647374440636,0.08258021054914688,452
2016-01-31,momentum,-0.2523688180014395,-0.23912325849803692,451
2016-02-29,momentum,-0.2521270119321257,-0.2492669974531054,452
2016-03-31,momentum,-0.30695338578285897,-0.3302068780546185,452
2016-04-30,momentum,0.06201449847335595,0.08507105928938308,453
2016-05-31,momentum,0.322566163259633,0.3767930016473082,453
2016-06-30,momentum,-0.2956432456397468,-0.3408198183961974,454
2016-07-31,momentum,-0.320734990384839,-0.33855574623643836,456
2016-08-31,momentum,0.027799252933335145,0.029904633325963808,457
2016-09-30,momentum,-0.11679075936268189,-0.12729879659807652,457
2016-10-31,momentum,-0.1099140420561847,-0.1730866982654053,458
2016-11-30,momentum,-0.07324161257164981,-0.10381621889937881,459
2016-12-31,momentum,-0.08805156210188957,-0.08029812785526523,460
2017-01-31,momentum,-0.07006128398955465,-0.08954876719382536,461
2017-02-28,momentum,0.09229523054271269,0.06110150288455522,461
2017-03-31,momentum,0.017701115925763018,0.09819568119748188,461
2017-04-30,momentum,0.20225282496258393,0.19538735715262748,461
2017-05-31,momentum,-0.19554968202360745,-0.15710483446234977,461
2017-06-30,momentum,0.08877359661203667,0.1182609654227214,461
2017-07-31,momentum,0.1465661150243891,0.11339474786001366,462
2017-08-31,momentum,-0.017318870555264446,-0.0436033484694749,462
2017-09-30,momentum,0.35051914379214005,0.3099726974492238,463
2017-10-31,momentum,-0.19928285221725617,-0.1447302194786941,464
2017-11-30,momentum,-0.2510403432494936,-0.2640685043240545,464
2017-12-31,momentum,0.22887925456170277,0.24291514559648889,464
2018-01-31,momentum,0.21472586171962796,0.2696230388254777,464
2018-02-28,momentum,-0.07471673183152061,-0.08910590821700004,465
2018-03-31,momentum,-0.04757580958389436,-0.05565537251142868,465
2018-04-30,momentum,0.2663551018913301,0.23942276877593996,466
2018-05-31,momentum,-0.17804597880863127,-0.23977018227833247,467
2018-06-30,momentum,-0.1638316494498073,-0.19151708539695414,467
2018-07-31,momentum,0.34693461809921405,0.3054304043125117,468
2018-08-31,momentum,0.0995471106138438,0.10740284904267977,468
2018-09-30,momentum,-0.2885443783634959,-0.2049009254309231,468
2018-10-31,momentum,-0.16287769950610317,-0.13448531772444297,469
2018-11-30,momentum,0.08161715237405968,0.13164831866898294,469
2018-12-31,momentum,-0.17098405037839104,-0.28935354715051753,469
2019-01-31,momentum,0.12860350123764083,0.07200887311038331,469
2019-02-28,momentum,0.19350276584857184,0.2481658206116541,469
2019-03-31,momentum,-0.2062736122713087,-0.23501505218260915,469
2019-04-30,momentum,0.27065873652098343,0.29173502575408605,469
2019-05-31,momentum,-0.2932905896789411,-0.31362292305494444,469
2019-06-30,momentum,0.03730968960589395,-0.020102422974012973,470
2019-07-31,momentum,0.4099686545086406,0.4236617699587391,471
2019-08-31,momentum,-0.3812655064018775,-0.4597693176117999,471
2019-09-30,momentum,-0.13282336024892372,-0.16218398315889146,471
2019-10-31,momentum,-0.10448216720074198,-0.18274937154716542,472
2019-11-30,momentum,-0.2156466285250808,-0.15410460689005362,472
2019-12-31,momentum,0.1421840759868622,0.16861612327930023,474
2020-01-31,momentum,0.14046076125548962,0.15016593607477544,474
2020-02-29,momentum,0.2838132646570022,0.2824176495926563,474
2020-03-31,momentum,-0.32006977448678964,-0.25649498919076097,475
2020-04-30,momentum,0.17611806753951503,0.1800322813623225,477
2020-05-31,momentum,0.00958982815061251,0.022013283878215485,479
2020-06-30,momentum,0.32590882920243164,0.32421069544223036,481
2020-07-31,momentum,0.02125085715154081,-0.07906405985984258,481
2020-08-31,momentum,0.08503973524383533,0.0948058319953709,481
2020-09-30,momentum,-0.122722058384231,-0.0848349599783719,482
2020-10-31,momentum,-0.22022345150485995,-0.40998028158125177,482
2020-11-30,momentum,-0.09196051799658594,-0.11805970028502871,482
2020-12-31,momentum,0.14096979989101,0.034034191559576044,482
2021-01-31,momentum,-0.20926879385877728,-0.21729348370589302,482
2021-02-28,momentum,-0.3784687329598812,-0.33277448137298016,482
2021-03-31,momentum,0.035634369659423556,-0.018998600273605556,484
2021-04-30,momentum,0.07103007924745414,0.16611667209103026,484
2021-05-31,momentum,-0.05319119277539031,-0.12529440559262542,484
2021-06-30,momentum,-0.04225741757932105,-0.10025745440310856,484
2021-07-31,momentum,0.15393105237410717,0.17670834094064103,484
2021-08-31,momentum,0.05156457369121236,-0.014736129081771856,484
2021-09-30,momentum,0.18062847851969435,0.1917357388693135,485
2021-10-31,momentum,-0.048566899736212796,-0.06243162903812874,485
2021-11-30,momentum,-0.2491483840666697,-0.23359311930034937,486
2021-12-31,momentum,-0.17531178787321697,-0.27218696073481397,488
2022-01-31,momentum,0.20825824120230182,0.15702652658821367,488
2022-02-28,momentum,0.17893108989977954,0.19602032700775113,489
2022-03-31,momentum,0.05851234787282775,0.026584107560155338,489
2022-04-30,momentum,0.18757894029519398,0.008045169492045033,491
2022-05-31,momentum,0.01252899830314037,0.13050147097890158,491
2022-06-30,momentum,-0.33870813069916395,-0.4015625221764034,491
2022-07-31,momentum,0.2681593626442716,0.3115001600448233,492
2022-08-31,momentum,0.14568336267774426,0.19929744080687442,492
2022-09-30,momentum,0.1745701062026802,0.1254852979569632,492
2022-10-31,momentum,-0.09182427277897978,-0.20308561385976234,492
2022-11-30,momentum,0.20289017402458406,0.23046220729105032,492
2022-12-31,momentum,-0.5289638698050436,-0.5714701649124628,491
2023-01-31,momentum,0.024471074276742378,0.042391848999469656,492
2023-02-28,momentum,0.000865011417206679,0.007040311212224162,493
2023-03-31,momentum,0.09994590384376333,0.08042032759098804,493
2023-04-30,momentum,-0.004606177850903795,0.005355019002102991,493
2023-05-31,momentum,-0.028578287659228627,0.06232877178775093,493
2023-06-30,momentum,-0.053375732055325996,-0.1458230431162333,493
2023-07-31,momentum,0.08352892093786723,0.15959080287937794,493
2023-08-31,momentum,0.014707817001232927,0.023265705325046328,493
2023-09-30,momentum,0.007463283867283571,0.05252607556056526,493
2023-10-31,momentum,0.09674510600848986,0.10011284687801333,493
2023-11-30,momentum,-0.005846518582878731,-0.1445554686270781,493
2023-12-31,momentum,0.2725340564685786,0.27481629834212595,493
2024-01-31,momentum,0.48577772434559596,0.33163897722490254,494
2024-02-29,momentum,0.07075873490780529,-0.1362398184967524,494
2024-03-31,momentum,-0.039761328911461245,-0.11051560070968354,494
2024-04-30,momentum,0.14022384101375032,0.08196531041037657,494
2024-05-31,momentum,0.07859058056853198,0.07499690815390281,495
2024-06-30,momentum,-0.2515048040746534,-0.17168967165097157,495
2024-07-31,momentum,0.10361191201659707,0.16050015681851448,495
2024-08-31,momentum,0.14378647838811226,0.016790752758182318,495
2024-09-30,momentum,0.2428172676727302,0.2053155741051146,496
2024-10-31,momentum,0.38687699157855343,0.2692963935091742,496
2024-11-30,momentum,-0.08246595212338187,-0.07432785798652573,496
2024-12-31,momentum,0.267364934920421,0.20621038667045094,496
2025-01-31,momentum,-0.1944999374181379,-0.11842828075819432,496
2025-02-28,momentum,-0.16040415270660588,-0.10700852918939031,496
2025-03-31,momentum,0.21382120504928318,0.15035574079560915,498
2025-04-30,momentum,0.13887029594099726,0.05230572395985821,498
2025-05-31,momentum,0.021362034119441275,-0.05150909465690944,498
2025-06-30,momentum,0.10866171133508576,0.05483902396441559,498
2025-07-31,momentum,-0.16217099545019387,-0.2743316747536589,499
2025-08-31,momentum,0.3662160583031282,0.331901134221498,499
2025-09-30,momentum,0.1464130104894895,0.08012041443895322,499
2025-10-31,momentum,-0.03820694989123448,-0.04876292224250505,499
2025-11-30,momentum,0.07807701101179317,-0.09122514061876492,499
2025-12-31,momentum,0.2331053049624428,0.13258945127799243,499
2026-01-31,momentum,0.23900746582095062,0.17167286058666104,499
2026-02-28,momentum,0.03567545588433005,0.06673905102572385,500
2026-03-31,momentum,0.4694265157439179,0.29981399907757356,500
2026-04-30,momentum,0.2431786158918872,0.12057429404855405,500
2010-05-31,trend,0.14157609058466517,0.2328786692707872,387
2010-06-30,trend,0.2952480440796387,0.21778503855748418,388
2010-07-31,trend,-0.05041635761606914,-0.1133565352697495,388
2010-08-31,trend,-0.06555329847222607,-0.0823452981265563,388
2010-09-30,trend,0.03471091156902539,0.047542055778135736,388
2010-10-31,trend,0.003939740973084743,0.06414711964328283,389
2010-11-30,trend,0.11603776680090562,0.004940308066777226,390
2010-12-31,trend,-0.03133871571998313,-0.03772090384920554,390
2011-01-31,trend,-0.1158415774617223,-0.13767079606639368,390
2011-02-28,trend,0.10035208005193569,0.08950452074300462,390
2011-03-31,trend,-0.003568139804481787,0.007892776652095207,392
2011-04-30,trend,-0.07054477261782469,-0.06992942656286627,395
2011-05-31,trend,0.1815826518865983,0.1653980779001461,397
2011-06-30,trend,-0.10193919326457171,-0.015205945528318077,399
2011-07-31,trend,-0.31364279514049087,-0.337397928858765,400
2011-08-31,trend,0.3262558832240844,0.3691533496828471,398
2011-09-30,trend,0.03332809383804156,0.12886071618461697,397
2011-10-31,trend,0.045740705310260615,0.09754157834774856,400
2011-11-30,trend,0.26821592849949777,0.27491871075833596,402
2011-12-31,trend,0.4113002348787791,0.42295247398769187,403
2012-01-31,trend,0.06711446085219572,0.009239682064746657,403
2012-02-29,trend,-0.12129999893200079,-0.11878808080116889,403
2012-03-31,trend,-0.15450460510414177,-0.21178673362511521,405
2012-04-30,trend,0.055594573610188755,0.14438557546837522,407
2012-05-31,trend,0.17935695942275345,0.16200272380413616,408
2012-06-30,trend,-0.01618200101792361,-0.006514704885897452,408
2012-07-31,trend,-0.12756920606462638,-0.14426950610827083,407
2012-08-31,trend,-0.07883209022496727,-0.1386870629233392,407
2012-09-30,trend,-0.0406291356216147,-0.015735374042470388,408
2012-10-31,trend,0.07314639093350223,0.016550253616274803,408
2012-11-30,trend,-0.07839090223339402,-0.12004738033551068,408
2012-12-31,trend,0.10337145848604151,0.07386574405572684,408
2013-01-31,trend,-0.07632058841398238,-0.1239590551267807,408
2013-02-28,trend,-0.008061685886233459,-0.020763173945371166,408
2013-03-31,trend,0.021009946994453015,-0.05272458130534552,408
2013-04-30,trend,-0.013850400898922232,0.030838385987229155,408
2013-05-31,trend,0.0015254349816563252,0.05716401665158071,408
2013-06-30,trend,0.06205710600041159,0.09041134809930908,408
2013-07-31,trend,0.07713458601646166,0.02868024800713003,409
2013-08-31,trend,-0.02077584151144277,-0.0014526129318002856,409
2013-09-30,trend,-0.022219436787668925,-0.04190543099901057,410
2013-10-31,trend,-0.12425862131494435,-0.08368436837428332,410
2013-11-30,trend,-0.16576212668782941,-0.1607108508430799,412
2013-12-31,trend,0.06744050449783777,0.016005118585353077,413
2014-01-31,trend,0.008915679675835833,0.007050172772663424,414
2014-02-28,trend,0.14060084548735297,0.11626582762831672,414
2014-03-31,trend,-0.18581769633444006,-0.21353245559585202,414
2014-04-30,trend,0.0967855199403387,0.14071645148230894,415
2014-05-31,trend,-0.06384335722174501,-0.07945625219325277,415
2014-06-30,trend,-0.02456431001052349,-0.043959733876118144,417
2014-07-31,trend,-0.11256948535267677,0.011089142506654277,419
2014-08-31,trend,0.0049672633808990315,0.025371454299898684,419
2014-09-30,trend,-0.042762095673407885,-0.08188895196716911,419
2014-10-31,trend,0.03264706068078863,0.07099932136597614,419
2014-11-30,trend,-0.011421911058787544,0.08453143695251968,421
2014-12-31,trend,-0.026998462883259248,-0.05367512136187876,422
2015-01-31,trend,0.21304903573723352,0.2327720440259536,422
2015-02-28,trend,0.03538958354929855,0.05453575135225292,423
2015-03-31,trend,0.12587933445252802,0.2528437399229493,426
2015-04-30,trend,0.08342811489692496,0.04043654860554647,426
2015-05-31,trend,0.07578749388771508,0.012066166823391554,426
2015-06-30,trend,-0.15922748989507568,-0.1968210328554134,427
2015-07-31,trend,-0.02122600617506674,0.005061938655768202,427
2015-08-31,trend,0.3135157616093671,0.3309930534537215,427
2015-09-30,trend,0.08184949898727376,0.13926031947842532,427
2015-10-31,trend,-0.1328682683736796,-0.21058321268646144,428
2015-11-30,trend,-0.002461577549001622,0.030392952570322457,429
2015-12-31,trend,-0.04937277602842221,-0.04907469047429301,429
2016-01-31,trend,-0.03819271139917045,-0.07055444455805986,429
2016-02-29,trend,-0.0883325118892017,-0.09057325537749707,430
2016-03-31,trend,0.1252811072769262,0.1573912305229859,430
2016-04-30,trend,0.1116250515684321,0.13695320802129335,431
2016-05-31,trend,-0.1422462165203659,-0.18920452319140652,432
2016-06-30,trend,0.0673075231209881,0.10816836797430976,434
2016-07-31,trend,-0.10637575016067152,-0.22828091833664715,435
2016-08-31,trend,-0.11381874684004732,-0.06702740008219366,435
2016-09-30,trend,-0.043618864553093446,-0.03286939306294459,435
2016-10-31,trend,-0.12762029237902195,-0.14357771358842222,437
2016-11-30,trend,-0.21030627190137538,-0.19510833991928614,437
2016-12-31,trend,0.03910059336275373,0.0319049158346999,438
2017-01-31,trend,0.005436076855043679,-0.021187075797852152,440
2017-02-28,trend,0.02421292747419438,-0.015012213641539587,440
2017-03-31,trend,0.06511829688912774,0.07245929490527883,440
2017-04-30,trend,-0.12717008282711573,-0.10489721048878835,441
2017-05-31,trend,0.21299664359584888,0.2686337033189377,441
2017-06-30,trend,0.015533965623454903,-0.031061758421523065,444
2017-07-31,trend,0.09338926275520482,0.09198524537692777,444
2017-08-31,trend,-0.03883154381429383,0.01474982468432566,444
2017-09-30,trend,-0.12032269709350793,-0.07829615772455478,444
2017-10-31,trend,0.06066396881126032,0.13480073208807358,445
2017-11-30,trend,-0.16332984885329951,-0.2229889996264191,447
2017-12-31,trend,0.0627179455548036,0.08601087380923483,447
2018-01-31,trend,-0.21804708123135141,-0.2631196594634691,447
2018-02-28,trend,0.1647755029266566,0.19019734139064665,447
2018-03-31,trend,-0.04723347358888124,-0.08195929961456147,448
2018-04-30,trend,-0.06925450768569441,-0.05862201535429819,449
2018-05-31,trend,-0.23983084957599543,-0.29141166644359834,450
2018-06-30,trend,0.10764624810726567,0.08845401831327766,450
2018-07-31,trend,0.27301600460196707,0.2744392002555838,451
2018-08-31,trend,-0.15018870299041412,-0.11927243853058957,451
2018-09-30,trend,0.14198866905933805,0.1872809710968223,452
2018-10-31,trend,-0.055510185020525675,-0.050379057009885785,453
2018-11-30,trend,0.0354139266547508,0.05094575782490272,453
2018-12-31,trend,-0.08344516101899142,-0.06720658581224283,453
2019-01-31,trend,0.030114878438751137,0.056089439072092864,453
2019-02-28,trend,-0.02104744266203742,-0.03520657858323082,453
2019-03-31,trend,0.023379602736748474,-0.04675469983842665,454
2019-04-30,trend,-0.22151639099033624,-0.13834399364207936,454
2019-05-31,trend,-0.05144915970870162,-0.13106623711260093,454
2019-06-30,trend,-0.06572814931249053,-0.03125209404243489,455
2019-07-31,trend,-0.14336920406317508,-0.1357012619918197,457
2019-08-31,trend,-0.15991445457112802,-0.08755461979699684,457
2019-09-30,trend,0.12682693943293932,0.09709870401125757,457
2019-10-31,trend,-0.09189541330206442,-0.12295682289588292,458
2019-11-30,trend,0.04689758594950836,0.07964373022280749,459
2019-12-31,trend,-0.20296139135001023,-0.22154624401373746,461
2020-01-31,trend,0.004392084216425264,0.0002057739181560281,461
2020-02-29,trend,-0.5185721256698422,-0.4651780311848963,461
2020-03-31,trend,0.4337400397136076,0.34940679115024403,459
2020-04-30,trend,0.06059856323639,0.07749029310540703,461
2020-05-31,trend,0.003778232443460967,-0.022505664906989922,461
2020-06-30,trend,-0.1244568487829682,-0.16994204656378648,462
2020-07-31,trend,-0.009405667727933206,0.037500674623612146,462
2020-08-31,trend,0.02760975888308591,0.05447496457431619,462
2020-09-30,trend,-0.04972091291795236,-0.07182671389948159,464
2020-10-31,trend,0.24231196899463622,0.28511387156120527,464
2020-11-30,trend,-0.18096415756745005,-0.16878637505372712,464
2020-12-31,trend,0.16618002748154334,0.183032963231372,464
2021-01-31,trend,0.08431532516993993,0.13800245146315865,465
2021-02-28,trend,-0.01113781742528763,0.05927110149944487,465
2021-03-31,trend,0.006608103552733791,0.03958086426607519,465
2021-04-30,trend,-0.12992259522979818,-0.1463835592803812,466
2021-05-31,trend,0.014898300723725494,0.07079208714066292,467
2021-06-30,trend,-0.4126238638036461,-0.32615369414298145,468
2021-07-31,trend,-0.11180563552672437,-0.10919261750953146,468
2021-08-31,trend,-0.07809606099919392,-0.006853052492972586,468
2021-09-30,trend,0.10841576319995452,0.10427110543614197,468
2021-10-31,trend,-0.13926120641717452,-0.13332046026651617,469
2021-11-30,trend,0.08598710875153269,0.017952228514010446,469
2021-12-31,trend,0.06179734215979962,0.013987827972408369,469
2022-01-31,trend,0.050608930976464905,-0.005188117383762043,469
2022-02-28,trend,0.0011718527030928959,-0.02225460587055757,469
2022-03-31,trend,0.19933823170441764,0.17936117793227255,469
2022-04-30,trend,-0.13022469701413875,-0.02007058473193584,469
2022-05-31,trend,0.4218114025231952,0.40882416426307533,470
2022-06-30,trend,0.3181613307660716,0.3628570941478354,470
2022-07-31,trend,0.08350830997320895,0.1806613192017094,471
2022-08-31,trend,-0.2135820046204836,-0.15496594201826874,471
2022-09-30,trend,-0.3391635419398995,-0.3090690999259326,472
2022-10-31,trend,-0.030630111482508958,0.03938358431132018,472
2022-11-30,trend,-0.2171888428125858,-0.22627656855375522,473
2022-12-31,trend,0.06960047654032471,0.10246910381345788,473
2023-01-31,trend,-0.04468604847550289,-0.01602231749356837,474
2023-02-28,trend,0.20207898955647055,0.21414419982680424,475
2023-03-31,trend,0.2722507345871631,0.22139413727182658,477
2023-04-30,trend,-0.068118473643793,-0.10082489404322283,478
2023-05-31,trend,-0.24608573555768318,-0.24500343445489448,481
2023-06-30,trend,-0.13005759312280865,-0.06822455403312473,481
2023-07-31,trend,0.0455390184678135,0.028861497120358567,481
2023-08-31,trend,0.2810331320329563,0.27958866338801225,481
2023-09-30,trend,0.14215036242254425,0.11348000759359343,482
2023-10-31,trend,-0.10466677685205687,-0.16663363385432942,482
2023-11-30,trend,-0.18381742789314007,-0.19255611331814218,482
2023-12-31,trend,0.16956744428664897,0.2195772217943238,482
2024-01-31,trend,-0.21273300989040841,-0.1293701566945555,482
2024-02-29,trend,-0.030589434007951825,-0.0424865193708889,482
2024-03-31,trend,-0.04601371188766429,-0.024420542374150755,484
2024-04-30,trend,-0.1529213895569848,-0.1514293349845132,484
2024-05-31,trend,0.052922696029545774,0.021836790313587987,484
2024-06-30,trend,0.19263805918719368,0.1453407103413871,484
2024-07-31,trend,-0.05613511122267917,-0.07781378082246884,484
2024-08-31,trend,0.20698676233570162,0.20920993514700906,484
2024-09-30,trend,0.11956615161438912,0.13532590859756555,485
2024-10-31,trend,-0.037530304620369076,-0.11458910103761905,485
2024-11-30,trend,-0.014638436593731617,-0.008311430435021085,487
2024-12-31,trend,0.06778402300449181,0.08517201557301625,488
2025-01-31,trend,0.19122912192425104,0.16920302934438486,488
2025-02-28,trend,0.11515506840481425,0.11636236380267885,489
2025-03-31,trend,0.170766206394811,0.09141452341055273,489
2025-04-30,trend,-0.19416903998253796,-0.13673564351022519,491
2025-05-31,trend,-0.14974306016404443,-0.16459229251705,491
2025-06-30,trend,-0.2563815712861073,-0.23231921539154024,491
2025-07-31,trend,0.0380417161097182,0.07445438710565937,492
2025-08-31,trend,-0.25603849105015336,-0.18949268648645687,492
2025-09-30,trend,-0.02980919599409428,-0.01613389311561125,492
2025-10-31,trend,-0.0960735042763712,-0.042450189040900185,492
2025-11-30,trend,-0.07221313066409708,-0.09806971040471908,492
2025-12-31,trend,-0.014498819261319996,-0.007861698432772837,492
