simulation,annualized_sharpe,final_equity,strategy_sharpe,p_value,evaluation_start
91,0.5923381144455386,1347661.2836896696,0.9336315274596584,0.099,2016-05-31T00:00:00
92,0.5643399972218732,1364366.2439498806,0.9336315274596584,0.099,2016-05-31T00:00:00
93,0.6905228125674842,1464605.3672741395,0.9336315274596584,0.099,2016-05-31T00:00:00
94,0.9350373981300004,1644315.9214959245,0.9336315274596584,0.099,2016-05-31T00:00:00
95,0.44559811342987754,1288166.4169886655,0.9336315274596584,0.099,2016-05-31T00:00:00
96,0.7031178052373732,1421877.3987957016,0.9336315274596584,0.099,2016-05-31T00:00:00
97,0.7447321884840538,1387777.8405661553,0.9336315274596584,0.099,2016-05-31T00:00:00
98,0.8965195608622519,1670997.791043153,0.9336315274596584,0.099,2016-05-31T00:00:00
99,0.9799335775309385,1626701.2116642918,0.9336315274596584,0.099,2016-05-31T00:00:00
100,0.7494072354250898,1533641.1097391353,0.9336315274596584,0.099,2016-05-31T00:00:00
101,0.6850231429371549,1415690.5105895062,0.9336315274596584,0.099,2016-05-31T00:00:00
102,0.6649307090228955,1454914.233651404,0.9336315274596584,0.099,2016-05-31T00:00:00
103,0.8199998519939807,1669826.7227314666,0.9336315274596584,0.099,2016-05-31T00:00:00
104,0.8351599415009251,1417462.0376939494,0.9336315274596584,0.099,2016-05-31T00:00:00
105,0.4501967884402613,1265914.952033728,0.9336315274596584,0.099,2016-05-31T00:00:00
106,0.8744570147277714,1638644.081746071,0.9336315274596584,0.099,2016-05-31T00:00:00
107,0.7590049154768155,1532523.1080234884,0.9336315274596584,0.099,2016-05-31T00:00:00
108,0.87849377943844,1563036.5757010842,0.9336315274596584,0.099,2016-05-31T00:00:00
109,0.70347058243707,1426982.4774209657,0.9336315274596584,0.099,2016-05-31T00:00:00
110,0.9643347663354412,1685536.5215466786,0.9336315274596584,0.099,2016-05-31T00:00:00
111,0.732501131895936,1413695.7040229524,0.9336315274596584,0.099,2016-05-31T00:00:00
112,0.765945733888216,1505556.7480804075,0.9336315274596584,0.099,2016-05-31T00:00:00
113,0.6015293600229702,1393220.5106477907,0.9336315274596584,0.099,2016-05-31T00:00:00
114,0.9390057320955262,1638294.4549504106,0.9336315274596584,0.099,2016-05-31T00:00:00
115,0.6091414269542444,1394543.536111435,0.9336315274596584,0.099,2016-05-31T00:00:00
116,0.9872790216463787,1584905.6148255605,0.9336315274596584,0.099,2016-05-31T00:00:00
117,0.6614226675139504,1481670.1785963348,0.9336315274596584,0.099,2016-05-31T00:00:00
118,0.744557117113276,1441478.5379304145,0.9336315274596584,0.099,2016-05-31T00:00:00
119,0.4874244576631592,1307688.7778299933,0.9336315274596584,0.099,2016-05-31T00:00:00
120,0.8011460379332419,1482067.4794485276,0.9336315274596584,0.099,2016-05-31T00:00:00
121,0.5057791137480946,1297547.807777714,0.9336315274596584,0.099,2016-05-31T00:00:00
122,0.98193117559635,1669428.5518952261,0.9336315274596584,0.099,2016-05-31T00:00:00
123,0.6394461478575283,1356431.3731647371,0.9336315274596584,0.099,2016-05-31T00:00:00
124,0.887374730192523,1601267.5059557513,0.9336315274596584,0.099,2016-05-31T00:00:00
125,0.9629621575463106,1575982.8644388253,0.9336315274596584,0.099,2016-05-31T00:00:00
126,0.6308362959787697,1493983.762333204,0.9336315274596584,0.099,2016-05-31T00:00:00
127,0.6405233533658301,1429947.339473915,0.9336315274596584,0.099,2016-05-31T00:00:00
128,0.916928540648794,1618538.1102691367,0.9336315274596584,0.099,2016-05-31T00:00:00
129,0.7179128054365119,1484188.0497385813,0.9336315274596584,0.099,2016-05-31T00:00:00
130,0.8412067347620583,1478014.5971948947,0.9336315274596584,0.099,2016-05-31T00:00:00
131,0.7917822353787218,1629947.5774716744,0.9336315274596584,0.099,2016-05-31T00:00:00
132,0.8209079943896508,1505236.5723314972,0.9336315274596584,0.099,2016-05-31T00:00:00
133,0.9275865855920096,1688042.665516251,0.9336315274596584,0.099,2016-05-31T00:00:00
134,0.8156258796633299,1590269.3389930637,0.9336315274596584,0.099,2016-05-31T00:00:00
135,0.674563328056376,1435595.6357190069,0.9336315274596584,0.099,2016-05-31T00:00:00
136,0.8738564413056846,1632622.3748982009,0.9336315274596584,0.099,2016-05-31T00:00:00
137,0.8101409625529447,1518380.9901642888,0.9336315274596584,0.099,2016-05-31T00:00:00
138,0.6422838265307753,1489864.3526100751,0.9336315274596584,0.099,2016-05-31T00:00:00
139,0.8125879028291971,1444381.61026717,0.9336315274596584,0.099,2016-05-31T00:00:00
140,0.7018104059204748,1432175.1309768744,0.9336315274596584,0.099,2016-05-31T00:00:00
141,0.6577649366587217,1400105.6897633958,0.9336315274596584,0.099,2016-05-31T00:00:00
142,0.8108881796077683,1519047.3504919764,0.9336315274596584,0.099,2016-05-31T00:00:00
143,0.7290024955912767,1495031.6622571298,0.9336315274596584,0.099,2016-05-31T00:00:00
144,0.7594113875597268,1461135.8624457305,0.9336315274596584,0.099,2016-05-31T00:00:00
145,0.8717861861904265,1610490.9599938034,0.9336315274596584,0.099,2016-05-31T00:00:00
146,0.7189199284145951,1429743.3980563586,0.9336315274596584,0.099,2016-05-31T00:00:00
147,0.866209196788907,1650845.3367755893,0.9336315274596584,0.099,2016-05-31T00:00:00
148,0.7914707025686903,1507175.7680928179,0.9336315274596584,0.099,2016-05-31T00:00:00
149,0.9018524931209456,1667641.2666520441,0.9336315274596584,0.099,2016-05-31T00:00:00
150,0.8657362042221634,1876442.1677047233,0.9336315274596584,0.099,2016-05-31T00:00:00
151,0.5971900291297823,1393252.9790072944,0.9336315274596584,0.099,2016-05-31T00:00:00
152,0.5888822349317376,1312211.3482286406,0.9336315274596584,0.099,2016-05-31T00:00:00
153,0.6743096286769482,1466825.3835090806,0.9336315274596584,0.099,2016-05-31T00:00:00
154,0.8417665410645303,1575889.5273976098,0.9336315274596584,0.099,2016-05-31T00:00:00
155,0.7371720118578654,1477415.516191048,0.9336315274596584,0.099,2016-05-31T00:00:00
156,0.58761309553297,1365721.5855565118,0.9336315274596584,0.099,2016-05-31T00:00:00
157,0.7633206534767772,1580609.809236696,0.9336315274596584,0.099,2016-05-31T00:00:00
158,0.9154236925368728,1660164.4127247394,0.9336315274596584,0.099,2016-05-31T00:00:00
159,0.6057416198124783,1430406.9369431634,0.9336315274596584,0.099,2016-05-31T00:00:00
160,1.0003893969093105,1795816.4324664716,0.9336315274596584,0.099,2016-05-31T00:00:00
161,0.6675751022766182,1454914.393037539,0.9336315274596584,0.099,2016-05-31T00:00:00
162,0.7422193420068071,1526661.0317763218,0.9336315274596584,0.099,2016-05-31T00:00:00
163,0.9671541274838983,1775111.4668012303,0.9336315274596584,0.099,2016-05-31T00:00:00
164,0.6776529979801843,1472833.613817975,0.9336315274596584,0.099,2016-05-31T00:00:00
165,0.676538996026984,1456717.9646733655,0.9336315274596584,0.099,2016-05-31T00:00:00
166,1.0569157166879364,1813636.4441150525,0.9336315274596584,0.099,2016-05-31T00:00:00
167,0.8816803675227872,1459918.508444527,0.9336315274596584,0.099,2016-05-31T00:00:00
168,0.7972500128631596,1561419.622384218,0.9336315274596584,0.099,2016-05-31T00:00:00
169,0.8267937077407229,1774767.3938250858,0.9336315274596584,0.099,2016-05-31T00:00:00
170,0.899656500095213,1588622.6726264996,0.9336315274596584,0.099,2016-05-31T00:00:00
171,0.6482776125623533,1582927.4361925435,0.9336315274596584,0.099,2016-05-31T00:00:00
172,0.7775664518993269,1441331.7994508573,0.9336315274596584,0.099,2016-05-31T00:00:00
173,0.6816171901191292,1446384.052594565,0.9336315274596584,0.099,2016-05-31T00:00:00
174,0.8129230203957235,1549015.9122830532,0.9336315274596584,0.099,2016-05-31T00:00:00
175,0.9554540697649494,1709009.7720433297,0.9336315274596584,0.099,2016-05-31T00:00:00
176,0.5312492139828073,1326174.1545069828,0.9336315274596584,0.099,2016-05-31T00:00:00
177,0.9266175886360222,1685167.9950505048,0.9336315274596584,0.099,2016-05-31T00:00:00
178,0.8409002507073697,1720110.5323136854,0.9336315274596584,0.099,2016-05-31T00:00:00
179,0.900173899711438,1661221.683408022,0.9336315274596584,0.099,2016-05-31T00:00:00
180,0.8004417802437571,1493044.9155436233,0.9336315274596584,0.099,2016-05-31T00:00:00
181,0.726101078003817,1513383.9607021024,0.9336315274596584,0.099,2016-05-31T00:00:00
182,0.7014171266957053,1484646.442061205,0.9336315274596584,0.099,2016-05-31T00:00:00
183,0.9322765007988307,1598808.7050968346,0.9336315274596584,0.099,2016-05-31T00:00:00
184,0.7152328346200343,1405877.4551688775,0.9336315274596584,0.099,2016-05-31T00:00:00
185,0.4425239014825185,1321949.1270704481,0.9336315274596584,0.099,2016-05-31T00:00:00
186,0.42899746274901923,1306041.7762824472,0.9336315274596584,0.099,2016-05-31T00:00:00
187,0.5982722823332718,1420650.5709438259,0.9336315274596584,0.099,2016-05-31T00:00:00
188,0.4229000312837822,1263172.171953465,0.9336315274596584,0.099,2016-05-31T00:00:00
189,0.9438849131182825,1760684.4986345163,0.9336315274596584,0.099,2016-05-31T00:00:00
190,1.0552614794178066,1814820.17900375,0.9336315274596584,0.099,2016-05-31T00:00:00
191,0.6695466750685213,1461632.1852713346,0.9336315274596584,0.099,2016-05-31T00:00:00
192,0.7334833420311316,1470420.5831879028,0.9336315274596584,0.099,2016-05-31T00:00:00
193,0.7929326408066721,1551918.596625294,0.9336315274596584,0.099,2016-05-31T00:00:00
194,0.7048389972489846,1493851.7801777213,0.9336315274596584,0.099,2016-05-31T00:00:00
195,0.6357392181289588,1340876.0578478663,0.9336315274596584,0.099,2016-05-31T00:00:00
196,0.6549112737666767,1383797.1547431035,0.9336315274596584,0.099,2016-05-31T00:00:00
197,0.7279282194712816,1422277.884474364,0.9336315274596584,0.099,2016-05-31T00:00:00
198,1.0651056856531513,1664194.4748459083,0.9336315274596584,0.099,2016-05-31T00:00:00
199,0.8186963310763913,1529913.615024655,0.9336315274596584,0.099,2016-05-31T00:00:00
200,0.38390648852527326,1268688.401993084,0.9336315274596584,0.099,2016-05-31T00:00:00
201,0.5238070759490052,1430221.3009919235,0.9336315274596584,0.099,2016-05-31T00:00:00
202,0.8241274550277095,1622101.8360819481,0.9336315274596584,0.099,2016-05-31T00:00:00
203,0.45886733358583975,1280658.9021873896,0.9336315274596584,0.099,2016-05-31T00:00:00
204,0.7265690694810332,1431180.2903973598,0.9336315274596584,0.099,2016-05-31T00:00:00
205,0.9091746002625856,1591222.926325181,0.9336315274596584,0.099,2016-05-31T00:00:00
206,0.7087024488231276,1438155.3253195689,0.9336315274596584,0.099,2016-05-31T00:00:00
207,0.7671925716899362,1558855.3804453432,0.9336315274596584,0.099,2016-05-31T00:00:00
208,0.8088965555414122,1567656.351772531,0.9336315274596584,0.099,2016-05-31T00:00:00
209,0.5692541583581222,1374137.2382714371,0.9336315274596584,0.099,2016-05-31T00:00:00
210,0.700477155001326,1417370.0404657598,0.9336315274596584,0.099,2016-05-31T00:00:00
211,0.4159433497671284,1315004.0567483474,0.9336315274596584,0.099,2016-05-31T00:00:00
212,0.6697234614800042,1442081.2972680524,0.9336315274596584,0.099,2016-05-31T00:00:00
213,0.9037294429148649,1631696.0009585733,0.9336315274596584,0.099,2016-05-31T00:00:00
214,0.9461170886696875,1620853.8871586379,0.9336315274596584,0.099,2016-05-31T00:00:00
215,0.7702568280470341,1572140.539197041,0.9336315274596584,0.099,2016-05-31T00:00:00
216,0.6603111877321792,1391898.7622204903,0.9336315274596584,0.099,2016-05-31T00:00:00
217,0.3389189633828845,1232966.9980941354,0.9336315274596584,0.099,2016-05-31T00:00:00
218,0.448165608574176,1326628.260444256,0.9336315274596584,0.099,2016-05-31T00:00:00
219,0.6057654977798179,1407315.810095551,0.9336315274596584,0.099,2016-05-31T00:00:00
220,0.636746316301207,1349985.9122721972,0.9336315274596584,0.099,2016-05-31T00:00:00
221,0.574338466134453,1312106.6948056668,0.9336315274596584,0.099,2016-05-31T00:00:00
222,0.7024293131324026,1414816.177389766,0.9336315274596584,0.099,2016-05-31T00:00:00
223,0.7735986701884795,1562565.4061237304,0.9336315274596584,0.099,2016-05-31T00:00:00
224,0.5707176462822876,1348500.4715554335,0.9336315274596584,0.099,2016-05-31T00:00:00
225,0.8454473301999809,1607197.0062671534,0.9336315274596584,0.099,2016-05-31T00:00:00
226,0.3045450969584495,1176877.8582186054,0.9336315274596584,0.099,2016-05-31T00:00:00
227,0.4918204750779736,1362776.197181044,0.9336315274596584,0.099,2016-05-31T00:00:00
228,0.6940609242414505,1693765.7864854564,0.9336315274596584,0.099,2016-05-31T00:00:00
229,0.6346682074893956,1406109.0177567762,0.9336315274596584,0.099,2016-05-31T00:00:00
230,0.7605123992926764,1427249.8713262454,0.9336315274596584,0.099,2016-05-31T00:00:00
231,0.745352721888915,1456394.0436869925,0.9336315274596584,0.099,2016-05-31T00:00:00
232,0.685418426649325,1408889.8874968619,0.9336315274596584,0.099,2016-05-31T00:00:00
233,0.6649720447907842,1490689.3580038534,0.9336315274596584,0.099,2016-05-31T00:00:00
234,0.6246083528937949,1426755.375685999,0.9336315274596584,0.099,2016-05-31T00:00:00
235,0.7713986134486724,1552085.1691955714,0.9336315274596584,0.099,2016-05-31T00:00:00
236,0.7308959140449859,1459578.2536184571,0.9336315274596584,0.099,2016-05-31T00:00:00
237,0.9642430569217473,1676847.2166822853,0.9336315274596584,0.099,2016-05-31T00:00:00
238,0.5729858383114351,1388901.6234293345,0.9336315274596584,0.099,2016-05-31T00:00:00
239,0.6548353320129122,1481635.921936535,0.9336315274596584,0.099,2016-05-31T00:00:00
240,0.7663471677380782,1552319.9166967215,0.9336315274596584,0.099,2016-05-31T00:00:00
241,0.6667888779477658,1466435.3332909278,0.9336315274596584,0.099,2016-05-31T00:00:00
242,0.7225466868630421,1585345.2644634792,0.9336315274596584,0.099,2016-05-31T00:00:00
243,0.9586288767009011,1693027.862372384,0.9336315274596584,0.099,2016-05-31T00:00:00
244,0.5321535987420023,1371948.3351747335,0.9336315274596584,0.099,2016-05-31T00:00:00
245,0.7923206642205743,1565031.3545784552,0.9336315274596584,0.099,2016-05-31T00:00:00
246,1.0137253972040363,1649001.7184167877,0.9336315274596584,0.099,2016-05-31T00:00:00
247,0.67147246187465,1497253.9291198587,0.9336315274596584,0.099,2016-05-31T00:00:00
248,0.5703887926851702,1436145.6816735645,0.9336315274596584,0.099,2016-05-31T00:00:00
249,0.7169743808769461,1543126.3788813811,0.9336315274596584,0.099,2016-05-31T00:00:00
250,0.8298996683673583,1572812.7141363258,0.9336315274596584,0.099,2016-05-31T00:00:00
251,0.8074154200231489,1527346.3180572633,0.9336315274596584,0.099,2016-05-31T00:00:00
252,0.7413757504082459,1415277.1278150503,0.9336315274596584,0.099,2016-05-31T00:00:00
253,0.8991972503416802,1602901.6176403128,0.9336315274596584,0.099,2016-05-31T00:00:00
254,0.6184747609614144,1425328.8545231335,0.9336315274596584,0.099,2016-05-31T00:00:00
255,0.8215923885018405,1644548.9466068293,0.9336315274596584,0.099,2016-05-31T00:00:00
256,0.778690056875866,1486459.471250886,0.9336315274596584,0.099,2016-05-31T00:00:00
257,0.7812356766625217,1769179.0250303075,0.9336315274596584,0.099,2016-05-31T00:00:00
258,0.7714665849599793,1493599.6589301315,0.9336315274596584,0.099,2016-05-31T00:00:00
259,0.6523586331304657,1496651.5448612277,0.9336315274596584,0.099,2016-05-31T00:00:00
260,0.6726191972536827,1491839.7918745365,0.9336315274596584,0.099,2016-05-31T00:00:00
261,0.8541457945277341,1681748.3418958369,0.9336315274596584,0.099,2016-05-31T00:00:00
262,0.34857466741857124,1176077.6314617721,0.9336315274596584,0.099,2016-05-31T00:00:00
263,0.5803430094517247,1450305.4145948207,0.9336315274596584,0.099,2016-05-31T00:00:00
264,0.6327679364672169,1431555.4834842153,0.9336315274596584,0.099,2016-05-31T00:00:00
265,1.057153918051756,1878143.4566157646,0.9336315274596584,0.099,2016-05-31T00:00:00
266,0.7722276626642741,1523381.8416586134,0.9336315274596584,0.099,2016-05-31T00:00:00
267,0.6076709248151736,1379740.1694262894,0.9336315274596584,0.099,2016-05-31T00:00:00
268,0.6752674509919732,1462623.7567391647,0.9336315274596584,0.099,2016-05-31T00:00:00
269,0.6000310472741697,1428011.9713393927,0.9336315274596584,0.099,2016-05-31T00:00:00
270,0.8947324212027031,1983873.556517501,0.9336315274596584,0.099,2016-05-31T00:00:00
271,0.8757073266429175,1592625.1541887042,0.9336315274596584,0.099,2016-05-31T00:00:00
272,0.6697268366944646,1460312.6028860405,0.9336315274596584,0.099,2016-05-31T00:00:00
273,0.8494976805656237,1761629.5816720184,0.9336315274596584,0.099,2016-05-31T00:00:00
274,0.7223032130364986,1437919.398632966,0.9336315274596584,0.099,2016-05-31T00:00:00
275,0.8893645873161975,1524003.9340627715,0.9336315274596584,0.099,2016-05-31T00:00:00
276,0.384927187428694,1231616.3376105088,0.9336315274596584,0.099,2016-05-31T00:00:00
277,0.49781922263198014,1265424.4284471164,0.9336315274596584,0.099,2016-05-31T00:00:00
278,0.602780339995124,1358994.315906198,0.9336315274596584,0.099,2016-05-31T00:00:00
279,0.6639312706537153,1496684.511189145,0.9336315274596584,0.099,2016-05-31T00:00:00
280,0.7000533215003781,1577847.9381309615,0.9336315274596584,0.099,2016-05-31T00:00:00
281,0.7339186033048676,1502945.0664063047,0.9336315274596584,0.099,2016-05-31T00:00:00
282,0.6351039708533652,1491432.18089805,0.9336315274596584,0.099,2016-05-31T00:00:00
283,0.960451270420768,1758542.7990202901,0.9336315274596584,0.099,2016-05-31T00:00:00
284,0.8565019268440809,1652576.038529843,0.9336315274596584,0.099,2016-05-31T00:00:00
285,0.8244269451272711,1714212.035172596,0.9336315274596584,0.099,2016-05-31T00:00:00
286,0.8148014741216478,1471752.7292497286,0.9336315274596584,0.099,2016-05-31T00:00:00
287,0.8254388596000836,1632815.057225338,0.9336315274596584,0.099,2016-05-31T00:00:00
288,0.8451668357720837,1510669.908888865,0.9336315274596584,0.099,2016-05-31T00:00:00
289,0.5653511478004228,1361552.9527868226,0.9336315274596584,0.099,2016-05-31T00:00:00
290,0.5726126001678236,1463397.8152934788,0.9336315274596584,0.099,2016-05-31T00:00:00
291,0.5254720443872242,1319445.8951846063,0.9336315274596584,0.099,2016-05-31T00:00:00
292,0.8698516076568159,1677359.6869975857,0.9336315274596584,0.099,2016-05-31T00:00:00
293,0.8646262453309007,1654925.0840415086,0.9336315274596584,0.099,2016-05-31T00:00:00
294,0.516468489295686,1292463.020809089,0.9336315274596584,0.099,2016-05-31T00:00:00
295,0.45313592211119785,1251487.071703816,0.9336315274596584,0.099,2016-05-31T00:00:00
296,0.6272733559161097,1463929.4258633354,0.9336315274596584,0.099,2016-05-31T00:00:00
297,0.8114384771430561,1565702.8914325924,0.9336315274596584,0.099,2016-05-31T00:00:00
298,0.5754012094859494,1349320.6173113075,0.9336315274596584,0.099,2016-05-31T00:00:00
299,0.7340333192811509,1519179.8498114038,0.9336315274596584,0.099,2016-05-31T00:00:00
300,0.6737271183524134,1501492.2644728743,0.9336315274596584,0.099,2016-05-31T00:00:00
301,0.5649417233008239,1388459.9198999123,0.9336315274596584,0.099,2016-05-31T00:00:00
302,0.8024756884238452,1516520.133575348,0.9336315274596584,0.099,2016-05-31T00:00:00
303,0.6248776444313572,1486304.6992536576,0.9336315274596584,0.099,2016-05-31T00:00:00
