date,ticker,size,price,market_value,entry_price
2021-05-10,MAS,1690,60.9266603554,102966.056000626,58.8930480891
2021-05-10,MOS,3224,31.4368304287,101352.3413021288,29.0288276473
2021-05-10,NTAP,1512,70.1720142082,106100.0854827984,65.9186255711
2021-05-10,ORLY,2953,37.498,110731.594,34.0666666667
2021-05-10,TPL,594,182.9021903385,108643.901061069,168.0282031134
2021-05-10,TPR,2766,41.427226584,114587.70873134401,36.6783377859
2021-05-11,HD,367,292.5134955879,107352.45288075932,274.0953894422
2021-05-11,MAS,1690,58.7296328177,99253.079461913,58.8930480891
2021-05-11,MOS,3224,31.180094838,100524.625757712,29.0288276473
2021-05-11,NTAP,1512,68.2855740595,103247.78797796399,65.9186255711
2021-05-11,ORLY,2953,37.322,110211.86600000001,34.0666666667
2021-05-11,TPL,594,180.5419531131,107241.9201491814,168.0282031134
2021-05-11,TPR,2766,40.9778883119,113344.8390707154,36.6783377859
2021-05-12,HD,367,280.429377915,102917.58169480499,274.0953894422
2021-05-12,MAS,1690,56.3964258871,95309.959749199,58.8930480891
2021-05-12,MOS,3224,31.2066536922,100610.2515036528,29.0288276473
2021-05-12,NTAP,1512,66.1499814384,100018.77193486081,65.9186255711
2021-05-12,ORLY,2953,36.552,107938.056,34.0666666667
2021-05-12,TPL,594,176.4515021447,104812.19227395179,168.0282031134
2021-05-12,TPR,2766,39.4184201908,109031.3502477528,36.6783377859
2021-05-13,HD,367,287.8780068173,105651.2285019491,274.0953894422
2021-05-13,MAS,1690,57.8943992083,97841.534662027,58.8930480891
2021-05-13,MOS,3224,30.7020354623,98983.3623304552,29.0288276473
2021-05-13,NTAP,1512,68.1698961259,103072.8829423608,65.9186255711
2021-05-13,ORLY,2953,36.9613333333,109146.8173332349,34.0666666667
2021-05-13,TPL,594,173.1509313633,102851.6532298002,168.0282031134
2021-05-13,TPR,2766,39.9206217891,110420.43986865059,36.6783377859
2021-05-14,HD,367,286.2945096991,105070.0850595697,274.0953894422
2021-05-14,MAS,1690,58.2393870035,98424.564035915,58.8930480891
2021-05-14,MOS,3224,32.3044196661,104149.44900350641,29.0288276473
2021-05-14,NTAP,1512,69.851675315,105615.73307628,65.9186255711
2021-05-14,ORLY,2953,36.8886666667,108932.23266676509,34.0666666667
2021-05-14,TPL,594,176.3825443506,104771.2313442564,168.0282031134
2021-05-14,TPR,2766,41.2510154969,114100.3088644254,36.6783377859
