date,ticker,pnl,pnl_comm,bar_len
2016-06-06,TSN,-5006.7009323330985,-5006.7009323330985,2
2016-06-24,MSI,-4997.768758617008,-4997.768758617008,16
2016-07-06,LMT,5379.053604854497,5379.053604854497,23
2016-08-03,CL,15442.596118930993,15442.596118930993,127
2016-08-03,VZ,-2873.6605172100008,-2873.6605172100008,21
2016-08-10,KLAC,-4988.090438050658,-4988.090438050658,48
2016-09-06,CHTR,20760.4,20760.4,44
2016-09-06,MSI,18850.37860818219,18850.37860818219,44
2016-09-09,ALB,-5069.020370741523,-5069.020370741523,4
2016-10-05,MO,10386.897632533497,10386.897632533497,212
2016-10-11,AMAT,-4996.113512886576,-4996.113512886576,5
2016-10-14,HPQ,-6709.241814567594,-6709.241814567594,8
2016-10-20,KMB,-4974.714515961169,-4974.714515961169,182
2016-11-02,CLX,-5005.6335102432795,-5005.6335102432795,210
2016-11-03,KLAC,5455.873475043599,5455.873475043599,43
2016-11-03,YUM,-5585.419878500003,-5585.419878500003,66
2016-11-04,GEN,-7810.379189787603,-7810.379189787603,2
2016-11-04,TPL,-4990.773055490313,-4990.773055490313,2
2016-11-09,ZBH,-4995.255279880483,-4995.255279880483,5
2016-12-05,SPGI,-4988.176282504764,-4988.176282504764,87
2016-12-05,AMAT,10587.182993123497,10587.182993123497,22
2016-12-05,KMB,262.99420611420146,262.99420611420146,22
2016-12-12,UPS,30324.736885564555,30324.736885564555,218
2016-12-12,LMT,-5547.23534190481,-5547.23534190481,6
2016-12-16,DECK,-4961.672916650137,-4961.672916650137,10
2016-12-27,NVDA,29732.58491634288,29732.58491634288,16
2017-01-05,HPQ,1305.1834437452933,1305.1834437452933,22
2017-01-05,HSY,6788.056408441598,6788.056408441598,22
2017-01-31,UPS,-5007.969049412535,-5007.969049412535,18
2017-02-03,APO,10975.558844777395,10975.558844777395,21
2017-02-03,GEN,15784.463637357005,15784.463637357005,21
2017-02-03,IBM,10010.103561270003,10010.103561270003,42
2017-02-03,KMB,5978.986444456195,5978.986444456195,21
2017-02-03,NDSN,660.6237616734915,660.6237616734915,21
2017-02-16,LII,29900.40604776961,29900.40604776961,243
2017-02-16,TPL,-5108.551035076005,-5108.551035076005,10
2017-02-23,URI,-4898.837376592748,-4898.837376592748,14
2017-03-03,CLX,13419.2113180216,13419.2113180216,40
2017-03-03,QCOM,7709.901842566,7709.901842566,20
2017-03-03,STLD,8185.434965464098,8185.434965464098,20
2017-03-03,UPS,1576.9985989608995,1576.9985989608995,20
2017-03-08,TPL,-4955.859748483927,-4955.859748483927,4
2017-03-08,URI,-4986.054119170117,-4986.054119170117,4
2017-03-24,BA,-4996.315871658509,-4996.315871658509,16
2017-04-03,MO,-4993.874915201247,-4993.874915201247,22
2017-04-05,GEN,5190.698865802006,5190.698865802006,24
2017-04-05,PKG,-1837.9980437715167,-1837.9980437715167,24
2017-05-03,BAC,720.5500538189872,720.5500538189872,20
2017-05-03,MO,-1423.6940490617978,-1423.6940490617978,20
2017-05-03,MS,1891.9624309201179,1891.9624309201179,20
2017-05-18,URI,-5001.600938015091,-5001.600938015091,12
2017-05-25,SPGI,30076.828436772,30076.828436772,98
2017-06-05,APO,4387.417610241602,4387.417610241602,23
2017-06-05,MCD,19611.299247680698,19611.299247680698,42
2017-06-05,MU,10672.212864950401,10672.212864950401,23
2017-06-05,OKE,5674.901312559601,5674.901312559601,188
