simulation,annualized_sharpe,final_equity,strategy_sharpe,p_value
207,0.5167554167862854,3439533.5236305925,1.0173131286117998,0.0
208,0.6015943411374218,3608080.511703516,1.0173131286117998,0.0
209,0.6322167720984231,4153611.4346461105,1.0173131286117998,0.0
210,0.5890467245453039,3930135.243781352,1.0173131286117998,0.0
211,0.7414466006448908,4433839.753898696,1.0173131286117998,0.0
212,0.6826689126700143,4252944.2754177945,1.0173131286117998,0.0
213,0.6903926235704758,4320234.689471696,1.0173131286117998,0.0
214,0.6059932672898771,3824825.3665741365,1.0173131286117998,0.0
215,0.6496185554957858,4060368.5561210755,1.0173131286117998,0.0
216,0.7829728406213415,4526791.668023825,1.0173131286117998,0.0
217,0.5220763735658147,3420800.74159765,1.0173131286117998,0.0
218,0.6017874535567267,3679610.477190194,1.0173131286117998,0.0
219,0.6815293510116665,4085894.2619424304,1.0173131286117998,0.0
220,0.6484123224334288,4003909.216810177,1.0173131286117998,0.0
221,0.5605359299265722,3558681.09500775,1.0173131286117998,0.0
222,0.7635113802154687,4759775.534320789,1.0173131286117998,0.0
223,0.6807239896538494,4006723.8930520024,1.0173131286117998,0.0
224,0.5821044595682678,3576694.86583109,1.0173131286117998,0.0
225,0.7205738362790898,4365532.083178004,1.0173131286117998,0.0
226,0.7942696715045063,4703422.833685433,1.0173131286117998,0.0
227,0.6084811880517939,3778126.5083465264,1.0173131286117998,0.0
228,0.6571666121468743,3954846.8172630095,1.0173131286117998,0.0
229,0.802043877111993,4575177.3733687,1.0173131286117998,0.0
230,0.5647515005492703,3736733.1529487623,1.0173131286117998,0.0
231,0.6522082888400683,3717340.067760138,1.0173131286117998,0.0
232,0.5671694690062958,3510975.9424855383,1.0173131286117998,0.0
233,0.5708793635726688,3581000.2874317556,1.0173131286117998,0.0
234,0.6481547146378519,3890952.2294018553,1.0173131286117998,0.0
235,0.5212812591573267,3240917.526606679,1.0173131286117998,0.0
236,0.7169833360084422,4155329.246074268,1.0173131286117998,0.0
237,0.566876017443163,3323493.3762523816,1.0173131286117998,0.0
238,0.6084745977464145,3831071.174373872,1.0173131286117998,0.0
239,0.6609712876809043,4550018.422632838,1.0173131286117998,0.0
240,0.6430002288729549,3918496.5765651683,1.0173131286117998,0.0
241,0.815129115041775,4397317.217031009,1.0173131286117998,0.0
242,0.706982202242131,4538819.433176393,1.0173131286117998,0.0
243,0.5919912938199179,3587657.206602389,1.0173131286117998,0.0
244,0.6527683434455125,3774160.262811978,1.0173131286117998,0.0
245,0.5889484403319286,3861309.2839047834,1.0173131286117998,0.0
246,0.6826035794188658,3939748.353116332,1.0173131286117998,0.0
247,0.62712472906891,4247818.5524528995,1.0173131286117998,0.0
248,0.6776183649594834,4394849.319409109,1.0173131286117998,0.0
249,0.6739424040069302,4187176.7561557777,1.0173131286117998,0.0
250,0.5704736249629534,3682312.3603826514,1.0173131286117998,0.0
251,0.5320898668505777,3440504.67026034,1.0173131286117998,0.0
252,0.6911657710402126,4337752.228157164,1.0173131286117998,0.0
253,0.6622945197679223,4063885.9354311666,1.0173131286117998,0.0
254,0.7223870881200687,4196817.6439367235,1.0173131286117998,0.0
255,0.701534405705784,4407451.919493606,1.0173131286117998,0.0
256,0.6652393734803365,4152528.1375379637,1.0173131286117998,0.0
257,0.7487446746308197,4219270.9705711575,1.0173131286117998,0.0
258,0.72648738122801,4118092.877448191,1.0173131286117998,0.0
259,0.6012074265008702,3828559.496005005,1.0173131286117998,0.0
260,0.74409777868912,4454231.0852980325,1.0173131286117998,0.0
261,0.6680572239269382,3942712.2219074923,1.0173131286117998,0.0
262,0.6065504976327372,3862302.003750953,1.0173131286117998,0.0
263,0.5378445111570402,3590391.7114547547,1.0173131286117998,0.0
264,0.5652776409042011,3757259.0563978804,1.0173131286117998,0.0
265,0.5429698526314003,3246781.1672888994,1.0173131286117998,0.0
266,0.7761914659686654,4572915.811707066,1.0173131286117998,0.0
267,0.5002554204957244,3326839.783325506,1.0173131286117998,0.0
268,0.7040712311884316,4139924.21845138,1.0173131286117998,0.0
269,0.8112279508878679,4644995.645426133,1.0173131286117998,0.0
270,0.7848223100726398,4493823.002371744,1.0173131286117998,0.0
271,0.6179993302157745,3570071.960400175,1.0173131286117998,0.0
272,0.7388241693513792,4283744.553733398,1.0173131286117998,0.0
273,0.6418370978732814,3780755.3123402884,1.0173131286117998,0.0
